128,[25.  5.],[25.00124812  5.49962188],[25.00747225  5.99810455],[25.02236656  6.49506554],[25.04711287  6.99053735],[25.08165147  7.4845798 ],[25.12593592  7.97724723],[25.17993535  8.46859199],[25.24363426  8.95866423],[25.31703225  9.44751112],[25.40014368  9.93517617],[25.49299749 10.42169866],[25.59563698 10.90711327],[25.70811966 11.3914497 ],[25.83051717 11.8747324 ],[25.96291527 12.35698039],[26.10541392 12.83820697],[26.25812737 13.31841965],[26.42118443 13.79761991],[26.59472876 14.27580304],[26.7764833  14.75391238],[26.95923021 15.23478926],[27.13548989 15.72101259],[27.30240617 16.21280196],[27.45952613 16.70921976],[27.6064809  17.20938334],[27.7429987  17.71251771],[27.86888792 18.21793499],[27.98402439 18.72502826],[28.08833995 19.23326703],[28.18181213 19.74219195],[28.26445478 20.25140925],[28.33630974 20.76058488],[28.39743955 21.26943874],[28.44792107 21.77773893],[28.48784007 22.2852962 ],[28.51728663 22.79195873],[28.53635128 23.2976071 ],[28.54512185 23.80214979],[28.5436809  24.30551891],[28.5321036  24.80766641],[28.51045616 25.30856062],[28.47879449 25.8081832 ],[28.43716322 26.30652641],[28.38559499 26.80359069],[28.32410987 27.29938262],[28.25271496 27.79391306],[28.17140407 28.28719559],[28.0801575  28.77924513],[27.97894189 29.2700768 ],[27.86771    29.75970489],[27.7464006  30.24814199],[27.61493828 30.73539828],[27.47323325 31.22148079],[27.32118108 31.70639293],[27.15866243 32.19013385],[26.98554268 32.67269806],[26.80167145 33.1540749 ],[26.60688216 33.63424814],[26.40099135 34.11319552],[26.18379801 34.59088827],[25.95508274 35.06729066],[25.7146068  35.54235941],[25.46211109 36.01604315],[25.19731488 36.48828172],[24.91991443 36.95900547],[24.6295815  37.42813436],[24.32596154 37.89557704],[24.0086718  38.36122968],[23.67729906 38.82497476],[23.33139724 39.28667952],[22.97048458 39.74619432],[22.59404061 40.20335059],[22.20150263 40.6579586 ],[21.79226185 41.10980475],[21.36565897 41.55864847],[20.92097933 42.00421858],[20.45744732 42.44620904],[19.97422013 42.88427394],[19.47038074 43.31802163],[18.94492994 43.74700777],[18.39677729 44.17072711],[17.82473091 44.58860366],[17.22753457 44.99994652],[16.60417696 45.40373993],[15.95415919 45.79851401],[15.2772713 46.182556 ],[14.5733745  46.55408603],[13.84241229 46.91126653],[13.08441828 47.25220691],[12.29952294 47.57496691],[11.48796035 47.87756051],[10.650075  48.1579604],[ 9.78632842 48.41410311],[ 8.89730584 48.64389467],[ 7.98372258 48.84521698],[ 7.04643037 49.01593484],[ 6.08642331 49.15390365],[ 5.10484362 49.25697774],[ 4.10298693 49.3230195 ],[ 3.08230725 49.34990909],[ 2.04442135 49.33555492],[ 0.99111261 49.27790482],[-0.07566571 49.1749578 ]
256,[25.  5.],[25.0012702   5.50403828],[25.00781532  6.02072545],[25.02409931  6.55507812],[25.05239339  7.10737482],[25.09382554  7.6772569 ],[25.14958433  8.26431087],[25.220843    8.86773396],[25.30861737  9.48562063],[25.41366532 10.11501896],[25.53653361 10.75287292],[25.67761906 11.39653426],[25.83718748 12.0437395 ],[26.01539907 12.69255914],[26.21233594 13.34135673],[26.42802684 13.9887519 ],[26.66246867 14.63358634],[26.91564496 15.27489276],[27.18754151 15.91186662],[27.47377669 16.54589251],[27.7611151  17.18256581],[28.0358793  17.82699339],[28.2927151  18.47925551],[28.53067125 19.13699806],[28.74908532 19.79803082],[28.94760191 20.46044566],[29.12611581 21.12258013],[29.28472462 21.78300787],[29.42368591 22.44052851],[29.54337856 23.09415321],[29.64426865 23.74308724],[29.72688007 24.38671087],[29.79176987 25.02455944],[29.839508   25.65630346],[29.87066106 26.28172944],[29.88577973 26.90072168],[29.88538922 27.51324558],[29.86998237 28.11933252],[29.84001495 28.71906637],[29.7959026  29.31257165],[29.73801922 29.90000334],[29.66669638 30.48153813],[29.5822235  31.05736705],[29.4848486 31.6276893],[29.37477935 32.19270721],[29.25218444 32.75262206],[29.11719497 33.30763077],[28.96990589 33.8579232 ],[28.81037734 34.40368005],[28.63863599 34.94507124],[28.45467606 35.48225459],[28.25846036 36.01537482],[28.04992097 36.54456283],[27.82895981 37.06993501],[27.59544897 37.59159279],[27.34923077 38.10962215],[27.09011763 38.62409322],[26.81789168 39.13505979],[26.53230412 39.64255883],[26.23307429 40.1466099 ],[25.91988848 40.64721443],[25.59239848 41.14435487],[25.25021974 41.63799368],[24.89292926 42.12807202],[24.52006312 42.6145083 ],[24.13111351 43.09719634],[23.72552546 43.57600317],[23.302693   44.05076648],[22.86195478 44.52129152],[22.4025891  44.98734741],[21.92380825 45.44866282],[21.42475207 45.90492073],[20.90448064 46.35575233],[20.36196597 46.80072963],[19.79608254 47.2393567 ],[19.20559652 47.67105923],[18.58923438 48.09511802],[17.94601574 48.51044809],[17.27548344 48.91550293],[16.57746305 49.30850054],[15.85185779 49.68759175],[15.09865988 50.05087027]
384,[25.  5.],[25.00125824  5.50164508],[25.00763961  6.00899137],[25.02322777  6.52478602],[25.04971106  7.04852123],[25.08748762  7.57856811],[25.136894    8.11347536],[25.19819296  8.65200158],[25.27158101  9.1930758 ],[25.35720235  9.73577637],[25.45516143 10.27931395],[25.56553398 10.82301563],[25.6883765  11.36631037],[25.82373442 11.9087157 ],[25.97164905 12.44982564],[26.13216353 12.9892998 ],[26.30532775 13.52685356],[26.49120253 14.06224927],[26.68986323 14.59528838],[26.90140266 15.1258044 ],[27.12291281 15.65496187],[27.34537757 16.18654499],[27.55947543 16.72399045],[27.76161896 17.2675205 ],[27.95121527 17.8157902 ],[28.12780983 18.36754175],[28.29110294 18.92167656],[28.44092197 19.47722851],[28.5771995  20.03335623],[28.69995394 20.58933656],[28.80927181 21.14455673],[28.90529196 21.69850544],[28.98819165 22.2507636 ],[29.05817452 22.80099472],[29.11546036 23.34893554],[29.16027658 23.89438682],[29.19285119 24.43720468],[29.21340713 24.97729247],[29.22215777 25.51459327],[29.21930349 26.04908312],[29.20502907 26.58076495],[29.17950178 27.10966313],[29.14287009 27.63581874],[29.09526281 28.15928546],[29.03678862 28.68012595],[28.96753584 29.19840886],[28.88757243 29.71420619],[28.79694609 30.22759114],[28.69568447 30.73863627],[28.58379542 31.247412  ],[28.46126722 31.75398531],[28.32806883 32.25841875],[28.18415008 32.76076954],[28.02944176 33.26108884],[27.8638557  33.75942122],[27.68728468 34.25580403],[27.49960234 34.75026706],[27.30066288 35.24283201],[27.09030071 35.73351217],[26.86832991 36.22231193],[26.63454364 36.70922644],[26.38871332 37.19424106],[26.13058768 37.67733088],[25.8598917  38.15846009],[25.57632525 38.63758134],[25.27956165 39.11463487],[24.96924594 39.58954764],[24.64499293 40.06223218],[24.30638504 40.53258537],[23.95296973 41.00048694],[23.58425677 41.46579768],[23.199715   41.92835749],[22.79876876 42.38798293],[22.38079391 42.84446448],[21.9451132  43.29756326],[21.4909912  43.74700722],[21.01762848 44.19248659],[20.52415509 44.63364863],[20.00962315 45.07009133],[19.47299851 45.50135598],[18.91315118 45.92691837],[18.32884466 46.34617829],[17.71887596 46.75834706],[17.08240796 47.16224006],[16.4190525  47.55628268],[15.72862947 47.93872412],[15.01103516 48.30774955],[14.26625222 48.66148809],[13.49435722 48.99801705],[12.69552734 49.31536555],[11.87004725 49.61151877],[11.01831585 49.8844227 ],[10.14085292 50.13198958]
512,[25.  5.],[25.00125867  5.50173227],[25.00766267  6.01025071],[25.02339323  6.52994185],[25.05029192  7.06077882],[25.0889075   7.60060607],[25.13971357  8.14746035],[25.20308494  8.69966542],[25.27930239  9.25577319],[25.36857032  9.814535  ],[25.47103341 10.37487936],[25.5867913  10.93589136],[25.71591142 11.49679354],[25.85844016 12.05692846],[26.01441244 12.61574273],[26.18385983 13.17277262],[26.36681743 13.72763098],[26.56332963 14.27999555],[26.77345493 14.82959845],[26.99727006 15.37621682],[27.23165798 15.92109276],[27.46700425 16.46834142],[27.69337034 17.0217013 ],[27.90691743 17.58139651],[28.10699802 18.14593923],[28.29312325 18.71393887],[28.46498065 19.28418128],[28.62240227 19.85560036],[28.7653396  20.42726989],[28.89384101 20.99839674],[29.00803132 21.56831205],[29.10809353 22.13646139],[29.1942528  22.70239417],[29.26676262 23.26575278],[29.32589314 23.82626178],[29.37192148 24.38371749],[29.40512382 24.93797796],[29.42576908 25.48895372],[29.43411401 26.03659924],[29.4303994  26.58090521],[29.41484735 27.12189158],[29.38765932 27.65960151],[29.34901484 28.19409598],[29.29907075 28.72544913],[29.23796083 29.25374435],[29.16579574 29.77907085],[29.08266313 30.30152083],[28.98862799 30.82118709],[28.88373297 31.33816104],[28.76799879 31.85253111],[28.64142468 32.36438135],[28.50398871 32.87379039],[28.35564812 33.38083053],[28.19633956 33.885567  ],[28.02597925 34.38805736],[27.844463   34.88835102],[27.65166613 35.38648872],[27.4474433  35.88250219],[27.23162817 36.37641373],[27.0040329  36.86823583],[26.76444759 37.35797072],[26.51263942 37.84560992],[26.24835176 38.33113374],[25.97130304 38.81451064],[25.68118535 39.29569653],[25.37766299 39.77463396],[25.06037065 40.25125112],[24.72891136 40.72546072],[24.38285427 41.19715863],[24.02173195 41.66622233],[23.64503748 42.13250906],[23.25222111 42.59585361],[22.84268649 43.05606586],[22.41578639 43.51292772],[21.97081793 43.96618969],[21.50701716 44.41556668],[21.02355291 44.86073324],[20.51951988 45.30131774],[19.9939308  45.73689564],[19.44570754 46.16698143],[18.87367104 46.59101904],[18.27652986 47.00837042],[17.65316818 47.41811006],[17.00300609 47.81882476],[16.32581243 48.20880769],[15.62144239 48.58627126],[14.88983345 48.94936881],[14.13101371 49.29619998],[13.34510877 49.6248143 ],[12.53234852 49.933215  ],[11.69307399 50.21936364]
640,[25.  5.],[25.00125798  5.50159485],[25.00764703  6.00929894],[25.0233      6.52688202],[25.04998795  7.05421853],[25.08819172  7.58938974],[25.13832425  8.13065514],[25.20071134  8.67652873],[25.275597    9.22572755],[25.36315946  9.77714606],[25.46352609 10.32983619],[25.5767864  10.88298879],[25.70300346 11.43591653],[25.84222364 11.98803829],[25.99448511 12.53886487],[26.15982491 13.08798618],[26.33828498 13.63505957],[26.52991725 14.17979941],[26.73478785 14.7219678 ],[26.95298073 15.26136617],[27.1814735  15.79919952],[27.41092279 16.33942951],[27.63166983 16.88565472],[27.83999014 17.43809752],[28.03526143 17.99533511],[28.21701076 18.55603746],[28.38493164 19.11904316],[28.53885408 19.68333181],[28.67872098 20.248016  ],[28.804567   20.81233463],[28.91649944 21.37564451],[29.01468109 21.937411  ],[29.09931516 22.49719793],[29.1706323  23.05465739],[29.22887962 23.60951954],[29.27431146 24.16158276],[29.30718198 24.71070423],[29.32773905 25.25679123],[29.33621962 25.79979304],[29.33284599 26.33969371],[29.31782324 26.87650542],[29.29133723 27.41026279],[29.25355331 27.94101774],[29.20461556 28.46883512],[29.14464631 28.99378889],[29.07374606 29.51595892],[28.99199348 30.03542825],[28.89944569 30.55228077],[28.79613851 31.06659937],[28.68208681 31.57846428],[28.55728481 32.08795185],[28.42170645 32.5951334 ],[28.27530555 33.10007442],[28.11801611 33.60283378],[27.94975229 34.10346316],[27.77040852 34.60200651],[27.57985929 35.09849963],[27.37795902 35.59296971],[27.16454165 36.08543498],[26.93942016 36.57590427],[26.70238595 37.0643766 ],[26.45320806 37.55084072],[26.19163222 38.03527457],[25.91737971 38.51764466],[25.63014607 38.99790543],[25.32959956 39.47599837],[25.01537944 39.95185109],[24.68709396 40.4253762 ],[24.34431813 40.89647001],[23.98659111 41.36501097],[23.61341337 41.83085789],[23.22424339 42.29384782],[22.818494  42.7537936],[22.39552819 43.21048097],[21.95465446 43.66366513],[21.4951215  44.11306682],[21.01611223 44.55836757],[20.51673704 44.99920418],[19.99602615 45.43516216],[19.45292095 45.86576797],[18.88626419 46.29047979],[18.29478885 46.70867647],[17.67734019 47.11949293],[17.03322363 47.52161659],[16.36213803 47.91339881],[15.66392288 48.29306827],[14.93849732 48.65879235],[14.18586923 49.00868365],[13.4061424  49.34080392],[12.59952332 49.65316775],[11.76632798 49.94374705],[10.90698859 50.21047594]
768,[25.  5.],[25.00125833  5.50166357],[25.00765486  6.00977564],[25.02334673  6.52841576],[25.05014033  7.05750822],[25.08855052  7.59501544],[25.13902057  8.13908513],[25.20190076  8.68813582],[25.27745345  9.24080171],[25.36586991  9.79590545],[25.46728613 10.35243707],[25.58179665 10.90953436],[25.70946668 11.4664648 ],[25.8503426  12.02260895],[26.00446092 12.57744544],[26.17185594 13.13053727],[26.35256616 13.68151944],[26.54663973 14.23008797],[26.75413896 14.7759899 ],[26.9719677  15.32032873],[27.19061732 15.86685991],[27.40029331 16.41898892],[27.59726715 16.97688036],[27.78097389 17.53912888],[27.95099399 18.10442851],[28.10706689 18.67164484],[28.24906161 19.23978675],[28.37695333 19.80799723],[28.49080258 20.37554563],[28.59073649 20.94181843],[28.67693223 21.50630916],[28.7496025  22.06860791],[28.80898318 22.6283908 ],[28.8553229  23.18540958],[28.88887445 23.73948171],[28.90988779 24.29048101],[28.91860452 24.83832901],[28.91525352 25.382987  ],[28.90004771 25.92444895],[28.87318167 26.46273507],[28.83482991 26.99788631],[28.78514579 27.52995939],[28.72426083 28.05902262],[28.65228444 28.58515224],[28.56930379 29.10842939],[28.47538398 29.62893745],[28.37056821 30.14675991],[28.25487811 30.66197853],[28.12831399 31.17467185],[27.99085522 31.68491393],[27.84246037 32.19277335],[27.68306751 32.69831234],[27.51259421 33.2015861 ],[27.33093763 33.70264213],[27.13797439 34.20151979],[26.93356037 34.69824973],[26.71753033 35.1928535 ],[26.48969748 35.6853431 ],[26.24985281 36.17572046],[25.99776432 36.663977  ],[25.73317608 37.15009301],[25.45580706 37.63403706],[25.16534984 38.11576524],[24.86146903 38.59522032],[24.54379952 39.07233074],[24.21194446 39.54700947],[23.86547292 40.01915265],[23.50391732 40.48863798],[23.12677041 40.95532287],[22.73348201 41.41904227],[22.32345514 41.87960612],[21.89604182 42.3367963 ],[21.45053826 42.7903632 ],[20.98617939 43.24002149],[20.50213273 43.68544532],[19.99749146 44.12626251],[19.47126657 44.56204779],[18.92237793 44.99231466],[18.34964416 45.41650581],[17.75177122 45.83398162],[17.1276465  46.24381089],[16.47670052 46.64457078],[15.79870879 47.0345484 ],[15.09352834 47.41195382],[14.36109881 47.77493823],[13.6014507  48.12159925],[12.81471225 48.44998441],[12.00111625 48.75809512],[11.16100683 49.04389115],[10.2948462  49.30529583],[ 9.40322131 49.54020177],[ 8.48685034 49.74647731],[ 7.546589   49.92197357],[ 6.58343654 50.06453227]
896,[25.  5.],[25.00126164  5.50232681],[25.00772065  6.01388297],[25.02372019  6.54084208],[25.05133445  7.08337616],[25.09133807  7.63861062],[25.14440615  8.20386737],[25.21107739  8.77685406],[25.29175664  9.35558768],[25.38673727  9.93835566],[25.49622328 10.52368639],[25.62034933 11.1103219 ],[25.75919844 11.6971925 ],[25.91281769 12.28339338],[26.08123171 12.86816326],[26.26445423 13.45086483],[26.46249786 14.03096715],[26.6753823  14.60802964],[26.90314122 15.18168784],[27.14230601 15.75316574],[27.38230365 16.32677624],[27.61224357 16.90643321],[27.82795396 17.49229496],[28.02877847 18.08270256],[28.21424244 18.67611521],[28.38406808 19.27119482],[28.53813782 19.86677472],[28.67646473 20.46184982],[28.79916618 21.05556793],[28.90644007 21.64721899],[28.9985438  22.23622288],[29.07577615 22.82211665],[29.13846168 23.40454151],[29.18693791 23.98322997],[29.22154469 24.55799353],[29.2426158  25.12871102],[29.2504723 25.6953179],[29.24541752 26.25779641],[29.22773335 26.81616684],[29.19767768 27.37047969],[29.15548262 27.92080889],[29.10135352 28.46724585],[29.03546849 29.0098944 ],[28.95797834 29.54886646],[28.86900678 30.08427844],[28.76865083 30.61624818],[28.65698139 31.14489248],[28.53404376 31.67032499],[28.39985829 32.19265459],[28.25442092 32.71198396],[28.09770367 33.22840854],[27.92965502 33.7420156 ],[27.75020027 34.25288353],[27.55924163 34.76108121],[27.35665835 35.26666753],[27.14230652 35.76969087],[26.91601887 36.27018873],[26.67760435 36.76818724],[26.42684746 37.26370074],[26.16350755 37.75673126],[25.8873178  38.24726793],[25.59798403 38.73528637],[25.29518333 39.22074786],[24.97856236 39.70359845],[24.64773549 40.18376789],[24.30228258 40.66116831],[23.94174649 41.13569279],[23.5656302  41.60721352],[23.17339358 42.07557974],[22.76444974 42.54061528],[22.33816081 43.00211566],[21.89383331 43.45984468],[21.43071276 43.9135304 ],[20.94797768 44.36286041],[20.44473281 44.80747617],[19.9200013  45.24696643],[19.37271604 45.68085928],[18.80170966 46.10861279],[18.20570323 46.52960375],[17.58354311 46.94295345],[16.93455527 47.34732241],[16.25845606 47.74103887],[15.55509454 48.12231504],[14.82440114 48.4893022 ],[14.06639666 48.84009712],[13.28119947 49.17274599],[12.46903228 49.4852483 ],[11.630229   49.77556138],[10.76524152 50.04160546]
1024,[25.  5.],[25.00125883  5.50176419],[25.00766231  6.01027275],[25.0233826   6.52967651],[25.0502446   7.05984453],[25.08877996  7.59868056],[25.139446    8.14428221],[25.2026039   8.69502453],[25.27852399  9.24950391],[25.36740311  9.80651028],[25.46938076 10.36500556],[25.58455337 10.92410348],[25.71298675 11.4830511 ],[25.85472687 12.04121178],[26.00980916 12.59804969],[26.17826634 13.15311582],[26.3601351 13.7060353],[26.5554616 14.256496 ],[26.76430625 14.8042384 ],[26.98354878 15.35037421],[27.20361191 15.89869495],[27.41463059 16.45263891],[27.61284814 17.01237051],[27.79769404 17.5764684 ],[27.96874549 18.14361183],[28.12574097 18.71265362],[28.26855046 19.28259164],[28.3971516  19.85255966],[28.51160854 20.42181942],[28.61205293 20.98975141],[28.69866702 21.55584458],[28.77166897 22.11968574],[28.83130027 22.68094884],[28.87781521 23.23938447],[28.91147211 23.79480976],[28.93252627 24.34709889],[28.94122436 24.89617429],[28.93780003 25.44199863],[28.92247064 25.98456755],[28.89543484 26.52390326],[28.85687086 27.0600488 ],[28.80693543 27.59306316],[28.74576312 28.12301693],[28.67346602 28.64998867],[28.59013374 29.17406179],[28.49583345 29.69532193],[28.39061022 30.21385473],[28.27448725 30.72974404],[28.14746622 31.24307038],[28.00952762 31.75390969],[27.86063097 32.26233232],[27.70071507 32.76840214],[27.52969807 33.27217587],[27.34747754 33.77370246],[27.15393034 34.27302253],[26.94891244 34.77016795],[26.73225856 35.26516135],[26.50378172 35.75801565],[26.26327259 36.24873367],[26.01049872 36.73730755],[25.74520355 37.22371821],[25.46710535 37.70793474],[25.17589579 38.18991362],[24.87123847 38.66959791],[24.55276708 39.14691621],[24.22008342 39.62178153],[23.87275503 40.09408989],[23.51031259 40.56371875],[23.13224696 41.03052511],[22.73800575 41.49434332],[22.32698962 41.95498254],[21.89854789 42.41222367],[21.45197377 42.86581583],[20.98649887 43.31547218],[20.50128703 43.76086501],[19.99542728 44.20161991],[19.46792602 44.63730896],[18.91769795 45.06744247],[18.34355598 45.49145938],[17.74420379 45.90871275],[17.11854342 46.31825303],[16.46603173 46.71863439],[15.78645864 47.10813181],[15.0796854 47.4849513],[14.34565646 47.84724045],[13.58440761 48.19309359],[12.79607281 48.52055509],[11.98089097 48.82762347],[11.13921276 49.11225588],[10.27150734 49.3723733 ],[ 9.37836905 49.60586637],[ 8.46052381 49.8106018 ],[ 7.51883548 49.98442954],[ 6.55431186 50.12519058]
1152,[25.  5.],[25.00126172  5.50234099],[25.00772144  6.01393965],[25.02372413  6.54098004],[25.05134809  7.08366702],[25.09137295  7.63914182],[25.14447794  8.20471189],[25.21120556  8.77807044],[25.29196374  9.35722219],[25.38704813  9.94044395],[25.49666437 10.52625491],[25.62094813 11.11338919],[25.75998303 11.70077032],[25.91381636 12.28748774],[26.08247267 12.87277529],[26.26596544 13.45599159],[26.46430689 14.03660227],[26.67751626 14.61416396],[26.90562674 15.18830985],[27.14869118 15.75873689],[27.40327029 16.32682268],[27.65882398 16.89722861],[27.90445525 17.47419154],[28.13592852 18.0579455 ],[28.35250383 18.6467757 ],[28.55363317 19.23907919],[28.73898066 19.83345606],[28.90838407 20.42867862],[29.06182415 21.02368317],[29.19939699 21.61756271],[29.32128893 22.209557  ],[29.42775418 22.79904112],[29.51909519 23.38551286],[29.5956459  23.96857981],[29.65775763 24.54794633],[29.70578745 25.12340095],[29.74008885 25.69480434],[29.76100435 26.26207807],[29.76885984 26.8251944 ],[29.76396038 27.38416696],[29.74658723 27.9390425 ],[29.71699583 28.48989362],[29.67541458 29.03681245],[29.62204424 29.57990524],[29.55705778 30.11928766],[29.48060059 30.65508098],[29.39279089 31.18740874],[29.29372032 31.71639411],[29.1834546  32.24215763],[29.06203419 32.76481546],[28.92947498 33.28447787],[28.78576888 33.80124814],[28.63088433 34.3152216 ],[28.46476679 34.82648489],[28.28733899 35.33511536],[28.09850114 35.84118056],[27.89813098 36.34473786],[27.68608365 36.84583404],[27.46219148 37.34450492],[27.22626352 37.840775  ],[26.97808498 38.33465709],[26.71741644 38.82615179],[26.4439929  39.31524703],[26.1575226  39.80191741],[25.85768564 40.28612349],[25.54413236 40.76781091],[25.21648147 41.24690938],[24.8743179 41.7233314],[24.51719032 42.19697088],[24.14460838 42.66770138],[23.75603948 43.1353741 ],[23.35090525 43.59981553],[22.92857741 44.0608246 ],[22.48837322 44.51816942],[22.02955026 44.9715834 ],[21.55130056 45.42076062],[21.05274393 45.86535043],[20.53292046 46.30495106],[19.99078194 46.73910197],[19.42518221 47.16727476],[18.83486612 47.58886242],[18.21864331 48.00304493],[17.57573042 48.40858099],[16.90577667 48.80385613],[16.20861559 49.18709914],[15.48415946 49.55647579],[14.73240906 49.91009632],[13.95346106 50.24601963]
1280,[25.  5.],[25.00125729  5.50145581],[25.0076297   6.00826091],[25.02319357  6.52341809],[25.04963649  7.04665399],[25.08735898  7.57633252],[25.13670234  8.11098082],[25.19793456  8.64934113],[25.27125652  9.19032843],[25.35681586  9.73300873],[25.45471976 10.27658183],[25.56504602 10.82036533],[25.68785266 11.36377992],[25.82318619 11.90633594],[25.97108866 12.4476212 ],[26.13160359 12.98728997],[26.30478106 13.52505305],[26.49068193 14.06066885],[26.6893814  14.59393548],[26.90097207 15.12468363],[27.12254304 15.65407637],[27.34506992 16.18589873],[27.55922261 16.72358831],[27.76141013 17.26736618],[27.95103883 17.81588526],[28.12765371 18.36788582],[28.2909549  18.92226757],[28.44076977 19.47806298],[28.57703111 20.03442946],[28.69975768 20.59064286],[28.80903643 21.1460896 ],[28.90500674 21.70025781],[28.98784642 22.25272791],[29.05775966 22.80316314],[29.11496686 23.35130002],[29.15969599 23.89693926],[29.1921756  24.43993696],[29.21262913 24.98019655],[29.22127044 25.51766123],[29.21830036 26.05230722],[29.20390404 26.58413766],[29.17824913 27.11317712],[29.14148439 27.63946695],[29.09373893 28.16306105],[29.03512165 28.68402236],[28.96572107 29.20241975],[28.8856053  29.71832548],[28.79482218 30.23181298],[28.69339944 30.74295505],[28.581345  31.2518223],[28.45864718 31.75848194],[28.32527494 32.26299669],[28.18117808 32.76542394],[28.02628735 33.26581502],[27.86051448 33.76421462],[27.68375218 34.26066025],[27.49587395 34.75518178],[27.29673384 35.24780102],[27.08616606 35.73853132],[26.86398451 36.22737714],[26.62998209 36.71433366],[26.38392997 37.19938627],[26.12557659 37.68251005],[25.85464658 38.16366917],[25.57083945 38.64281624],[25.27382811 39.11989142],[24.96325717 39.59482158],[24.63874094 40.06751912],[24.29986129 40.53788076],[23.9461651  41.00578603],[23.57716146 41.47109548],[23.19231851 41.93364873],[22.79105979 42.39326199],[22.37276027 42.84972536],[21.93674174 43.30279947],[21.48226768 43.75221173],[21.00853748 44.19765172],[20.51467989 44.63876595],[19.99974554 45.07515152],[19.46269865 45.50634869],[18.90240743 45.93183205],[18.31763335 46.35099995],[17.70717674 46.7630585 ],[17.07021013 47.16681433],[16.40635126 47.56068785],[15.7154213  47.94292693],[14.99731803 48.31171562],[14.25202579 48.66518198],[13.47962289 49.00140236],[12.68028845 49.31840496],[11.8543092  49.61417411],[11.00208617 49.88665508],[10.12414148 50.13375947]
1408,[25.  5.],[25.00125869  5.5017352 ],[25.00766295  6.01026839],[25.0233948   6.52999428],[25.05029686  7.06088647],[25.08891893  7.60078585],[25.1397355   8.14772589],[25.20312212  8.70002755],[25.27936011  9.25624029],[25.36865425  9.81511333],[25.47114948 10.37557338],[25.58694558 10.93670395],[25.71611005 11.49772627],[25.85868927 12.05798174],[26.01471811 12.61691607],[26.18422806 13.17406471],[26.3672541  13.72903987],[26.56384052 14.28151874],[26.7740457  14.83123302],[26.99794627 15.37795948],[27.23242375 15.92294081],[27.46785962 16.4702945 ],[27.6943111  17.02376121],[27.90793766 17.58356509],[28.10809141 18.14821731],[28.29428324 18.71632639],[28.46620059 19.28667736],[28.62367553 19.85820343],[28.76665969 20.42997779],[28.89520164 21.00120682],[29.00942647 21.57122126],[29.10951751 22.1394664 ],[29.19570022 22.70549141],[29.26822844 23.26893854],[29.32737269 23.82953227],[29.37341044 24.38706887],[29.40661818 24.94140642],[29.42726518 25.49245549],[29.43560846 26.04017064],[29.43188911 26.58454264],[29.41632949 27.12559159],[29.38913129 27.66336075],[29.35047425 28.19791123],[29.30051542 28.72931735],[29.23938874 29.25766261],[29.16720502 29.78303637],[29.08405207 30.30553098],[28.98999497 30.82523935],[28.88507649 31.34225305],[28.76931743 31.8566606 ],[28.64271711 32.36854619],[28.50525364 32.87798856],[28.35688433 33.3850601 ],[28.19754587 33.88982614],[28.0271545  34.39234434],[27.84560606 34.89266417],[27.65277587 35.39082647],[27.44851862 35.88686302],[27.23266794 36.38079619],[27.00503599 36.87263852],[26.76541285 37.36239228],[26.51356567 37.85004906],[26.24923779 38.33558918],[25.97214759 38.81898114],[25.68198711 39.30018087],[25.3784206  39.77913093],[25.06108267 40.25575952],[24.72957628 40.72997936],[24.38347049 41.20168631],[24.02229777 41.67075784],[23.6455511  42.13705114],[23.2526806  42.60040101],[22.84308977 43.06061725],[22.41613125 43.51748173],[21.97110198 43.97074487],[21.50723782 44.42012151],[21.02370738 44.86528608],[20.51960515 45.30586681],[19.99394358 45.74143904],[19.44564425 46.17151706],[18.87352777 46.59554459],[18.27630236 47.01288333],[17.65285276 47.42260687],[17.00260078 47.82330052],[16.32531632 48.21325657],[15.6208548  48.59068721],[14.88915397 48.95374554],[14.13024224 49.30053106],[13.34424552 49.62909306],[12.53139408 49.93743465],[11.69202929 50.22351722]
