180000,[1.17204173 0.74789315],[1.22512984 0.81589098],[1.24234593 0.86085157],[1.23600309 0.88984831],[1.2169118  0.90973599],[1.18474452 0.92217632],[1.15254977 0.9471247 ],[1.1406831  0.98964941],[1.14150607 1.04869979]
190000,[1.17204173 0.74789315],[1.23318723 0.81474654],[1.25687079 0.86690654],[1.25291934 0.90251332],[1.23200043 0.92786175],[1.19867855 0.94472621],[1.17226952 0.96525223],[1.15033142 0.99947105],[1.13333237 1.03784194]
200000,[1.17204173 0.74789315],[1.23758416 0.81202054],[1.26082983 0.86571658],[1.25941874 0.90618397],[1.25247135 0.94010723],[1.24963981 0.9757354 ],[1.24815438 1.00894353],[1.24427763 1.04073261],[1.239578   1.08364752]
210000,[1.17204173 0.74789315],[1.23853353 0.81105037],[1.26424755 0.86520666],[1.26417777 0.90993018],[1.25525662 0.94508639],[1.25131733 0.97945255],[1.2487812 1.0112266],[1.24426012 1.04357764],[1.23953657 1.0878025 ]
220000,[1.17204173 0.74789315],[1.23872824 0.81081685],[1.26531471 0.86473741],[1.26654187 0.91172692],[1.25673157 0.94758523],[1.25214954 0.98067872],[1.24908778 1.01225358],[1.24424098 1.04484896],[1.23954349 1.08956413]
230000,[1.17204173 0.74789315],[1.22410007 0.81526126],[1.24658915 0.86220431],[1.24895386 0.89388976],[1.24725203 0.92629249],[1.24658211 0.95994033],[1.2487548  0.99833082],[1.24829778 1.03884438],[1.24598138 1.08553378]
240000,[1.17204173 0.74789315],[1.2240985 0.8152608],[1.24659128 0.86218174],[1.24895454 0.89386794],[1.24725446 0.92626975],[1.24658227 0.95991808],[1.24875383 0.99830603],[1.24829928 1.03882011],[1.2459817  1.08550156]
250000,[1.17204173 0.74789315],[1.24763458 0.8059082 ],[1.26325219 0.8618823 ],[1.26068466 0.90275184],[1.25311966 0.93612731],[1.2497889  0.97220625],[1.24917506 1.00768671],[1.24559654 1.03853587],[1.24104062 1.07809283]
260000,[1.17204173 0.74789315],[1.23091354 0.80990333],[1.2603684  0.86692043],[1.26063054 0.90914526],[1.25343179 0.94384814],[1.2502229 0.9767508],[1.25090012 1.01508881],[1.24859266 1.05583991],[1.24798565 1.10720115]
270000,[1.17204173 0.74789315],[1.22403501 0.81236838],[1.26060669 0.86994874],[1.26152912 0.91280192],[1.25376163 0.94830314],[1.25038715 0.98116581],[1.2508758  1.01455775],[1.24947229 1.0544739 ],[1.24874454 1.10551059]
280000,[1.17204173 0.74789315],[1.22453226 0.81242221],[1.26049756 0.86986022],[1.26133829 0.91258621],[1.25360561 0.94810426],[1.25021561 0.98112408],[1.25049124 1.01425521],[1.24900468 1.05371042],[1.2481545  1.10450315]
290000,[1.17204173 0.74789315],[1.22860235 0.81067818],[1.26087455 0.86812203],[1.26135406 0.91084367],[1.25376769 0.94591695],[1.25018636 0.97857189],[1.25070503 1.01283395],[1.24889921 1.05303767],[1.24786654 1.10364378]
300000,[1.17204173 0.74789315],[1.22360047 0.81243193],[1.26075985 0.86995059],[1.26190041 0.91316462],[1.25394635 0.94884155],[1.25041452 0.98196526],[1.25063761 1.0150309 ],[1.24929426 1.05443464],[1.24859262 1.10544208]
310000,[1.17204173 0.74789315],[1.22360035 0.81243103],[1.26053521 0.86997456],[1.26156062 0.91287836],[1.25374146 0.94847211],[1.25029714 0.98155748],[1.25062728 1.01465885],[1.24931753 1.05411883],[1.24857615 1.10504008]
320000,[1.17204173 0.74789315],[1.23130111 0.80928237],[1.26042105 0.86638039],[1.2607464  0.90867485],[1.25335095 0.94350878],[1.25011077 0.97624094],[1.25084378 1.01395882],[1.24870392 1.05463076],[1.24787719 1.10563975]
330000,[1.17204173 0.74789315],[1.2235934  0.81242085],[1.26048125 0.8699669 ],[1.26148895 0.91282049],[1.25370016 0.94839581],[1.25027738 0.98146016],[1.2506432  1.01456353],[1.24933216 1.05406465],[1.24857616 1.10497171]
340000,[1.17204173 0.74789315],[1.22360051 0.81243225],[1.26048963 0.86998083],[1.26149504 0.91283722],[1.25370318 0.94841763],[1.25027886 0.98148794],[1.25063664 1.01459271],[1.24933078 1.05408121],[1.24857856 1.10499353]
350000,[1.17204173 0.74789315],[1.22360079 0.81243431],[1.26048798 0.86998363],[1.26149127 0.91283718],[1.25370087 0.94841696],[1.2502777  0.98148734],[1.25063746 1.01459145],[1.24933184 1.05408195],[1.24857974 1.10499456]
360000,[1.17204173 0.74789315],[1.22360082 0.81243452],[1.26048809 0.86998387],[1.26149135 0.91283745],[1.2537009  0.94841725],[1.25027773 0.98148768],[1.25063741 1.01459181],[1.24933185 1.05408221],[1.24857983 1.10499491]
370000,[1.17204173 0.74789315],[1.22360082 0.81243453],[1.26048782 0.86998391],[1.26149092 0.91283719],[1.25370065 0.94841691],[1.25027761 0.98148724],[1.25063754 1.01459128],[1.24933195 1.05408196],[1.24857985 1.10499459]
380000,[1.17204173 0.74789315],[1.22360082 0.81243453],[1.26048779 0.86998392],[1.26149086 0.91283715],[1.25370061 0.94841686],[1.25027759 0.98148718],[1.25063756 1.01459121],[1.24933196 1.05408192],[1.24857985 1.10499454]
390000,[1.17204173 0.74789315],[1.22360082 0.81243453],[1.26048778 0.86998391],[1.26149085 0.91283715],[1.25370061 0.94841686],[1.25027759 0.98148717],[1.25063756 1.0145912 ],[1.24933196 1.05408191],[1.24857985 1.10499453]
400000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.26048779 0.86998392],[1.26149085 0.91283716],[1.25370061 0.94841687],[1.25027759 0.98148718],[1.25063756 1.01459121],[1.24933196 1.05408193],[1.24857985 1.10499455]
410000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.26048779 0.86998392],[1.26149085 0.91283715],[1.25370061 0.94841686],[1.25027759 0.98148718],[1.25063756 1.01459121],[1.24933196 1.05408192],[1.24857985 1.10499455]
420000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
430000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
440000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
450000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
460000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
470000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
480000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
490000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
500000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
510000,[1.17204173 0.74789315],[1.22360082 0.81243454],[1.25591304 0.85467225],[1.26274432 0.8927384 ],[1.26606821 0.92693317],[1.26906347 0.95836898],[1.27091493 0.98692481],[1.27143608 1.01263273],[1.27163451 1.03606251]
