110,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
120,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
130,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
140,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
150,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
160,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
170,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
180,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
190,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
200,[1.17204173 0.74789315 0.55890028],[1.25195596 0.73721495 0.67740208],[1.26684073 0.68310641 0.72779351],[1.29942899 0.61549451 0.77415447],[1.33805157 0.55867385 0.82080494],[1.37411448 0.5025275  0.86805769],[1.41406343 0.44706845 0.91750084],[1.46367438 0.39686649 0.9672662 ],[1.51334604 0.34702621 1.01715737]
