epoch,weightx,weighty,std,loss_pi
0,-0.75,0.75,-0.5,227.1521759033203
1,-0.7509999871253967,0.7490000128746033,-0.5,227.1521759033203
101,-0.7581271529197693,0.7806628346443176,-0.5,1980.3900146484375
201,-0.7667725682258606,0.8101499080657959,-0.5,1195.6484375
301,-0.7687942981719971,0.8346595168113708,-0.5,226.4668731689453
401,-0.7645354270935059,0.8618024587631226,-0.5,231.8728485107422
501,-0.7688178420066833,0.8689992427825928,-0.5,224.9857635498047
601,-0.7693603038787842,0.872452974319458,-0.5,230.50498962402344
701,-0.7726816534996033,0.8742930293083191,-0.5,232.6414031982422
801,-0.7714282274246216,0.8851933479309082,-0.5,233.1206817626953
901,-0.7689352631568909,0.8963435888290405,-0.5,233.77731323242188
1001,-0.7731932401657104,0.905991792678833,-0.5,240.2901611328125
1101,-0.7690421342849731,0.9102919697761536,-0.5,232.78628540039062
1201,-0.7703748345375061,0.9155907034873962,-0.5,231.7482147216797
1301,-0.7621297240257263,0.9148881435394287,-0.5,243.25718688964844
1401,-0.759570837020874,0.9193785190582275,-0.5,232.43919372558594
1501,-0.7657939791679382,0.9263309240341187,-0.5,227.11862182617188
1601,-0.7620481252670288,0.932530403137207,-0.5,230.3728485107422
1701,-0.7612680196762085,0.9324058890342712,-0.5,224.40480041503906
1801,-0.7586640119552612,0.9373623728752136,-0.5,240.4950408935547
1901,-0.7629609107971191,0.9323462843894958,-0.5,231.39857482910156
2001,-0.7576593160629272,0.9250288605690002,-0.5,229.49850463867188
2101,-0.7572460770606995,0.924126148223877,-0.5,236.0337371826172
2201,-0.7666189670562744,0.9226741790771484,-0.5,227.77764892578125
2301,-0.7675562500953674,0.9341689348220825,-0.5,232.93336486816406
2401,-0.7717158794403076,0.9319479465484619,-0.5,234.64125061035156
2501,-0.7705168128013611,0.9289135932922363,-0.5,231.89918518066406
2601,-0.7704600691795349,0.9265119433403015,-0.5,233.8895721435547
2701,-0.7666175365447998,0.927645742893219,-0.5,238.09413146972656
2801,-0.765265166759491,0.9282205700874329,-0.5,229.79574584960938
2901,-0.751561164855957,0.9286884069442749,-0.5,239.114013671875
3001,-0.7457703351974487,0.9274715781211853,-0.5,229.97732543945312
3101,-0.7440962195396423,0.9220966100692749,-0.5,227.21060180664062
3201,-0.7519582509994507,0.9253936409950256,-0.5,229.12799072265625
3301,-0.7601563334465027,0.9288527369499207,-0.5,227.92713928222656
3401,-0.7566655278205872,0.9359886050224304,-0.5,225.12750244140625
3501,-0.758152961730957,0.9370899796485901,-0.5,221.37847900390625
3601,-0.7577201128005981,0.9366560578346252,-0.5,223.79983520507812
3701,-0.7627290487289429,0.9276497960090637,-0.5,226.8067626953125
3801,-0.7529746890068054,0.9192045331001282,-0.5,229.20872497558594
3901,-0.7491183280944824,0.9175178408622742,-0.5,239.81593322753906
4001,-0.7354363799095154,0.9145393371582031,-0.5,235.12612915039062
4101,-0.7383837699890137,0.9135153889656067,-0.5,222.36734008789062
4201,-0.7288121581077576,0.9324559569358826,-0.5,231.7281494140625
4301,-0.7307082414627075,0.9306010603904724,-0.5,236.27464294433594
4401,-0.7209890484809875,0.939224362373352,-0.5,230.19219970703125
4501,-0.7234088182449341,0.9403695464134216,-0.5,236.4815216064453
4601,-0.7130948901176453,0.9641730785369873,-0.5,235.21121215820312
4701,-0.7091354727745056,0.968110978603363,-0.5,230.8096160888672
4801,-0.713577389717102,0.9428356885910034,-0.5,228.57044982910156
4901,-0.7016448974609375,0.9402013421058655,-0.5,225.00254821777344
5001,-0.6892939209938049,0.9558669924736023,-0.5,236.78775024414062
5101,-0.6957677006721497,0.9429248571395874,-0.5,225.4604034423828
5201,-0.6823679208755493,0.9471235871315002,-0.5,235.1417236328125
5301,-0.6866857409477234,0.9417275190353394,-0.5,227.45518493652344
5401,-0.6873303651809692,0.9403799176216125,-0.5,233.84982299804688
5501,-0.6883761286735535,0.9256610870361328,-0.5,233.2993927001953
5601,-0.6795441508293152,0.940013587474823,-0.5,230.87844848632812
5701,-0.6941375732421875,0.926246166229248,-0.5,233.48753356933594
5801,-0.6991039514541626,0.920589804649353,-0.5,236.25787353515625
5901,-0.711226224899292,0.9330023527145386,-0.5,231.8677978515625
6001,-0.725151777267456,0.9234858751296997,-0.5,234.57534790039062
6101,-0.7164473533630371,0.9282416701316833,-0.5,236.90663146972656
6201,-0.7208675742149353,0.9147109389305115,-0.5,232.5218048095703
6301,-0.7344964146614075,0.9134741425514221,-0.5,237.3634490966797
6401,-0.7349045276641846,0.9079267382621765,-0.5,235.72537231445312
6501,-0.7218115329742432,0.9151402115821838,-0.5,227.86135864257812
6601,-0.7175846099853516,0.9228180646896362,-0.5,228.0779266357422
6701,-0.721000075340271,0.9098751544952393,-0.5,233.19863891601562
6801,-0.7248634099960327,0.898088276386261,-0.5,225.96267700195312
6901,-0.7251916527748108,0.9156934022903442,-0.5,227.97508239746094
7001,-0.7133685946464539,0.9169992804527283,-0.5,234.40863037109375
7101,-0.6977605819702148,0.931923508644104,-0.5,232.81581115722656
7201,-0.7042941451072693,0.9371620416641235,-0.5,231.41371154785156
7301,-0.6978203058242798,0.9437167048454285,-0.5,240.0591278076172
7401,-0.6905702352523804,0.9476180076599121,-0.5,231.27218627929688
7501,-0.6942117214202881,0.9414448738098145,-0.5,232.23765563964844
7601,-0.6917586922645569,0.9410791993141174,-0.5,230.732177734375
7701,-0.6884006857872009,0.9373947381973267,-0.5,227.0379638671875
7801,-0.6752161383628845,0.9352882504463196,-0.5,231.6956024169922
7901,-0.6783450245857239,0.9297085404396057,-0.5,233.7431640625
8001,-0.6789557337760925,0.9404069185256958,-0.5,240.91966247558594
8101,-0.660592794418335,0.9357802271842957,-0.5,229.6914825439453
8201,-0.6628544330596924,0.9306849241256714,-0.5,230.11570739746094
8301,-0.6612908840179443,0.9345313906669617,-0.5,231.16305541992188
8401,-0.6416357159614563,0.9279390573501587,-0.5,228.31405639648438
8501,-0.6398930549621582,0.9191284775733948,-0.5,218.4440155029297
8601,-0.6336638927459717,0.9202054142951965,-0.5,220.5039520263672
8701,-0.6178131699562073,0.9120017290115356,-0.5,226.32656860351562
8801,-0.6070659160614014,0.9146490097045898,-0.5,228.02572631835938
8901,-0.6033114790916443,0.9263345003128052,-0.5,232.97459411621094
9001,-0.5957228541374207,0.9182312488555908,-0.5,224.4346923828125
9101,-0.5973964333534241,0.9100326299667358,-0.5,235.1772918701172
9201,-0.6011922955513,0.9159512519836426,-0.5,233.4644012451172
9301,-0.6022276878356934,0.9202746152877808,-0.5,225.01158142089844
9401,-0.5957417488098145,0.9224154353141785,-0.5,221.81216430664062
9501,-0.5867614150047302,0.9363794326782227,-0.5,230.3883514404297
9601,-0.5749919414520264,0.9420218467712402,-0.5,224.32260131835938
9701,-0.5626097917556763,0.9444620609283447,-0.5,229.06138610839844
9801,-0.5646365284919739,0.9384733438491821,-0.5,236.80526733398438
9901,-0.5736706256866455,0.9408195614814758,-0.5,232.56971740722656
10001,-0.5685489177703857,0.9303928017616272,-0.5,223.31610107421875
10101,-0.5417206287384033,0.9713440537452698,-0.5,225.61180114746094
10201,-0.5377561450004578,0.9685916900634766,-0.5,237.96995544433594
10301,-0.5362271666526794,0.959941565990448,-0.5,234.51382446289062
10401,-0.542198657989502,0.9529989361763,-0.5,231.24465942382812
10501,-0.5409940481185913,0.9528341293334961,-0.5,229.97000122070312
10601,-0.5541144013404846,0.953909695148468,-0.5,236.07632446289062
10701,-0.554690420627594,0.9394822716712952,-0.5,230.1602325439453
10801,-0.5404229760169983,0.9407423138618469,-0.5,211.77565002441406
10901,-0.5373811721801758,0.9328286647796631,-0.5,216.78164672851562
11001,-0.5373303294181824,0.9313527345657349,-0.5,223.40614318847656
11101,-0.5108395218849182,0.9512916803359985,-0.5,230.5990753173828
11201,-0.49948588013648987,0.9505450129508972,-0.5,219.733642578125
11301,-0.4893946945667267,0.9420226216316223,-0.5,221.82708740234375
11401,-0.49096396565437317,0.9415392875671387,-0.5,193.62960815429688
11501,-0.48079127073287964,0.941091775894165,-0.5,197.22901916503906
11601,-0.4612073600292206,0.95415860414505,-0.5,223.421142578125
11701,-0.47418302297592163,0.9573357105255127,-0.5,223.35586547851562
11801,-0.4718228280544281,0.9584155082702637,-0.5,207.26113891601562
11901,-0.4705387353897095,0.9537993669509888,-0.5,232.94326782226562
12001,-0.4607366919517517,0.9565351009368896,-0.5,207.00692749023438
12101,-0.4533305764198303,0.9611515402793884,-0.5,207.161865234375
12201,-0.4560524821281433,0.9581912159919739,-0.5,223.49755859375
12301,-0.4606933891773224,0.9569249153137207,-0.5,194.05096435546875
12401,-0.4755112826824188,0.942798376083374,-0.5,228.29110717773438
12501,-0.47533559799194336,0.9411429166793823,-0.5,235.0352020263672
12601,-0.47433173656463623,0.9493896961212158,-0.5,223.5087127685547
12701,-0.4581347107887268,0.9423731565475464,-0.5,230.23910522460938
12801,-0.46399107575416565,0.9295089840888977,-0.5,213.8394317626953
12901,-0.4527333974838257,0.9317862391471863,-0.5,204.13174438476562
13001,-0.45104894042015076,0.9323846697807312,-0.5,230.1675262451172
13101,-0.4489509165287018,0.9242383241653442,-0.5,215.03724670410156
13201,-0.45296135544776917,0.9236080050468445,-0.5,216.06631469726562
13301,-0.43940216302871704,0.9294135570526123,-0.5,210.76986694335938
13401,-0.4177139699459076,0.9329317212104797,-0.5,192.97787475585938
13501,-0.42275527119636536,0.9183008074760437,-0.5,183.15811157226562
13601,-0.4090769588947296,0.9241436123847961,-0.5,194.36781311035156
13701,-0.39028096199035645,0.9234126806259155,-0.5,206.826904296875
13801,-0.3915984630584717,0.9182689189910889,-0.5,228.50392150878906
13901,-0.3815225660800934,0.9312090277671814,-0.5,193.89022827148438
14001,-0.36742064356803894,0.9509124755859375,-0.5,162.44049072265625
14101,-0.3659932315349579,0.946151077747345,-0.5,225.9452667236328
14201,-0.3639148771762848,0.9449340105056763,-0.5,177.74005126953125
14301,-0.36076104640960693,0.9461371898651123,-0.5,181.3616180419922
14401,-0.35426294803619385,0.9466037154197693,-0.5,190.15145874023438
14501,-0.34350258111953735,0.9402177929878235,-0.5,182.78292846679688
14601,-0.32528769969940186,0.9352040886878967,-0.5,197.09571838378906
14701,-0.3151637017726898,0.9443628191947937,-0.5,228.65972900390625
14801,-0.305616170167923,0.9409278035163879,-0.5,209.9475555419922
14901,-0.2941877543926239,0.9376055598258972,-0.5,180.43490600585938
15001,-0.28993770480155945,0.935999870300293,-0.5,185.71926879882812
15101,-0.29475101828575134,0.9405894875526428,-0.5,181.56271362304688
15201,-0.27549508213996887,0.9444442391395569,-0.5,150.47613525390625
15301,-0.27289628982543945,0.9373543858528137,-0.5,193.5039520263672
15401,-0.273784875869751,0.9305675625801086,-0.5,183.25257873535156
15501,-0.26429274678230286,0.9305213689804077,-0.5,149.28648376464844
15601,-0.26078295707702637,0.9382180571556091,-0.5,178.32183837890625
15701,-0.2555563151836395,0.9332992434501648,-0.5,165.76132202148438
15801,-0.2594951391220093,0.9202771782875061,-0.5,136.6786651611328
15901,-0.24462242424488068,0.9298244118690491,-0.5,183.90086364746094
16001,-0.24705396592617035,0.9311390519142151,-0.5,170.9851837158203
16101,-0.2489117681980133,0.9366578459739685,-0.5,181.963134765625
16201,-0.24505075812339783,0.9420389533042908,-0.5,181.1636962890625
16301,-0.24208468198776245,0.9522904753684998,-0.5,166.59719848632812
16401,-0.2390199899673462,0.9474695324897766,-0.5,174.63568115234375
16501,-0.22413742542266846,0.9567776918411255,-0.5,161.10121154785156
16601,-0.2382795363664627,0.9490290284156799,-0.5,164.47442626953125
16701,-0.22924479842185974,0.9477276802062988,-0.5,184.3560333251953
16801,-0.21683132648468018,0.9576062560081482,-0.5,181.55621337890625
16901,-0.21818453073501587,0.9500624537467957,-0.5,164.89810180664062
17001,-0.18170104920864105,0.9651772975921631,-0.5,149.60198974609375
17101,-0.17646829783916473,0.9649701714515686,-0.5,152.76148986816406
17201,-0.16157425940036774,0.96650630235672,-0.5,149.1048583984375
17301,-0.14275290071964264,0.9754268527030945,-0.5,152.2441864013672
17401,-0.12832461297512054,0.9795292019844055,-0.5,143.76376342773438
17501,-0.1092122346162796,0.9844619035720825,-0.5,142.84864807128906
17601,-0.10379522293806076,0.9866461753845215,-0.5,164.64234924316406
17701,-0.07956871390342712,1.0010064840316772,-0.5,149.69131469726562
17801,-0.0488484650850296,1.0235174894332886,-0.5,149.97515869140625
17901,0.009881396777927876,1.068672776222229,-0.5,140.53897094726562
18001,0.1307430863380432,1.1755015850067139,-0.5,123.31106567382812
18101,0.4807729423046112,1.5210379362106323,-0.5,33.63104248046875
18201,0.8201799392700195,1.8584680557250977,-0.5,-48.251731872558594
18301,0.9677568674087524,2.006535768508911,-0.5,-21.452184677124023
18401,1.0078171491622925,2.044785737991333,-0.5,18.932674407958984
18501,1.0017979145050049,2.0331647396087646,-0.5,10.409908294677734
18601,1.0107604265213013,2.037982940673828,-0.5,-23.067564010620117
18701,1.016343593597412,2.038778066635132,-0.5,-8.643762588500977
18801,1.010379433631897,2.026932716369629,-0.5,2.0203561782836914
18901,1.0081778764724731,2.0190091133117676,-0.5,42.953216552734375
19001,1.003672480583191,2.009232997894287,-0.5,9.816496849060059
19101,0.9938095211982727,1.9931292533874512,-0.5,-49.828033447265625
19201,1.0004833936691284,1.9952195882797241,-0.5,-29.09713363647461
19301,0.9946390986442566,1.9834251403808594,-0.5,-28.79545021057129
19401,0.9972250461578369,1.9799044132232666,-0.5,1.250616431236267
19501,1.0019217729568481,1.9791975021362305,-0.5,-67.18283081054688
19601,0.9945383667945862,1.964748501777649,-0.5,19.73360824584961
19701,0.98599773645401,1.949745774269104,-0.5,-40.518672943115234
19801,0.9714867472648621,1.9272507429122925,-0.5,29.957199096679688
19901,0.9805706143379211,1.9303611516952515,-0.5,11.316100120544434
