110000,[1.17204173 0.74789315],[1.22093662 0.7087977 ],[1.2709539  0.66421963],[1.26385999 0.65183258],[1.31504743 0.60529502],[1.29218194 0.6069458 ],[1.34340885 0.55724657],[1.32950249 0.55125468],[1.33886562 0.53991477],[1.3463072  0.51715762],[1.34132417 0.52337635]
120000,[1.17204173 0.74789315],[1.22411566 0.70493603],[1.2739865  0.66174163],[1.32151207 0.6037655 ],[1.37491507 0.56268277],[1.41557291 0.4985566 ],[1.46969853 0.46889779],[1.44758427 0.41735222],[1.4700748  0.42922427],[1.45141765 0.37552327],[1.4462726  0.42294382]
130000,[1.17204173 0.74789315],[1.22536628 0.7079317 ],[1.27353451 0.66096062],[1.32558945 0.61110979],[1.37342773 0.56491921],[1.39612552 0.53107673],[1.38489734 0.53791506],[1.39387777 0.51031915],[1.39707244 0.51331083],[1.3938065  0.49067749],[1.4114818  0.48709929]
140000,[1.17204173 0.74789315],[1.22523121 0.70808604],[1.27278586 0.66082508],[1.32466804 0.61204848],[1.35249507 0.57680782],[1.36936655 0.55235049],[1.34105848 0.56276653],[1.35182311 0.54152013],[1.33201969 0.55243885],[1.33275706 0.53739514],[1.32339751 0.54492357]
150000,[1.17204173 0.74789315],[1.19436477 0.70915152],[1.21579555 0.66195994],[1.21596143 0.64696085],[1.26647864 0.58716205],[1.23600444 0.60538002],[1.25318549 0.56297683],[1.24100704 0.57472734],[1.22878895 0.55652425],[1.23020461 0.55830435],[1.21086485 0.54811272]
160000,[1.17204173 0.74789315],[1.22532175 0.70808658],[1.27304382 0.66082381],[1.32516749 0.61205863],[1.35246227 0.57739578],[1.3688664  0.55383722],[1.33833964 0.56563573],[1.35119531 0.54404755],[1.32591219 0.55870728],[1.33175211 0.54178201],[1.31381226 0.55575323]
170000,[1.17204173 0.74789315],[1.22533855 0.708087  ],[1.27308217 0.66082372],[1.32523079 0.6120613 ],[1.35250257 0.57743846],[1.36889246 0.55392492],[1.33837437 0.56574278],[1.35125431 0.54419239],[1.32595579 0.55889865],[1.33184045 0.54201211],[1.31384023 0.55608438]
180000,[1.17204173 0.74789315],[1.2200357 0.7085067],[1.26773484 0.66388663],[1.2622681 0.6533381],[1.31185938 0.60487581],[1.29045775 0.61163674],[1.32018978 0.57347363],[1.3104155  0.57809623],[1.3047672  0.56599023],[1.31104055 0.56077706],[1.29548754 0.55711878]
190000,[1.17204173 0.74789315],[1.2255254  0.70687206],[1.27571208 0.66151436],[1.3260902  0.60628411],[1.38323959 0.56317598],[1.38094482 0.5233098 ],[1.43971842 0.48339939],[1.39991531 0.45842516],[1.45196335 0.42818016],[1.41474261 0.40911718],[1.43860705 0.40993545]
200000,[1.17204173 0.74789315],[1.22533964 0.70808191],[1.27309152 0.66082624],[1.32524317 0.6120387 ],[1.3528292  0.57726087],[1.36937828 0.55355627],[1.33897291 0.56540951],[1.35198052 0.54366479],[1.32686679 0.55833357],[1.3328915  0.54123091],[1.31581726 0.55451843]
210000,[1.17204173 0.74789315],[1.2253115  0.70721274],[1.27475163 0.66144314],[1.32482381 0.6068387 ],[1.38085286 0.56308322],[1.41199502 0.50420318],[1.46685601 0.46371816],[1.44916486 0.41959669],[1.46755404 0.41238235],[1.45155175 0.35956709],[1.43954414 0.37825262]
220000,[1.17204173 0.74789315],[1.22547628 0.70323619],[1.27580759 0.66145521],[1.32559467 0.6053728 ],[1.37574143 0.56210772],[1.41197653 0.51299   ],[1.3806572  0.53587785],[1.40591715 0.49283924],[1.37950938 0.51938576],[1.39573378 0.48103747],[1.3782207 0.5063141]
230000,[1.17204173 0.74789315],[1.2254149  0.70281916],[1.27620228 0.66159013],[1.3254352  0.60400646],[1.35793144 0.57087029],[1.40084612 0.52308276],[1.34579259 0.55406528],[1.38010196 0.5122399 ],[1.3349212  0.54329316],[1.35994134 0.50795193],[1.32425747 0.53756076]
240000,[1.17204173 0.74789315],[1.22560138 0.70496969],[1.27625798 0.66156809],[1.3257862  0.60545319],[1.38144832 0.56292995],[1.38324224 0.52187352],[1.4418211  0.48229669],[1.39996507 0.45868009],[1.45750992 0.42403593],[1.4194393  0.40069202],[1.44266649 0.40554685]
250000,[1.17204173 0.74789315],[1.22541192 0.70280327],[1.27618227 0.66158625],[1.3254495  0.60433809],[1.37882514 0.56246573],[1.41843086 0.50394728],[1.44855676 0.49071901],[1.4449894 0.4468828],[1.46195757 0.45445646],[1.45513645 0.40897143],[1.47567712 0.41920199]
260000,[1.17204173 0.74789315],[1.2255819  0.70451794],[1.27544982 0.66134177],[1.32579192 0.60661191],[1.37700796 0.56247584],[1.41409048 0.51086857],[1.41410005 0.51584004],[1.42551722 0.47439727],[1.42593401 0.48767098],[1.42831578 0.44838316],[1.4375525  0.46006183]
270000,[1.17204173 0.74789315],[1.22552558 0.70688921],[1.27792271 0.66208499],[1.3257736  0.60585176],[1.38141997 0.56276825],[1.41743085 0.50446047],[1.47125947 0.47163854],[1.4572268  0.42892008],[1.48125328 0.43288345],[1.46894089 0.3867854 ],[1.48026066 0.40924324]
280000,[1.17204173 0.74789315],[1.22556903 0.70641663],[1.27794818 0.66205192],[1.32573231 0.60543144],[1.38216715 0.56274007],[1.41754297 0.50371233],[1.47847844 0.4649637 ],[1.46023529 0.42140911],[1.48942011 0.42196804],[1.47260552 0.37628705],[1.49165659 0.39076539]
290000,[1.17204173 0.74789315],[1.22560044 0.70582668],[1.27789846 0.66200619],[1.3256678  0.60530757],[1.38237808 0.56270767],[1.41832475 0.50245785],[1.47647717 0.46763338],[1.45919031 0.42482026],[1.48480228 0.4282203 ],[1.47074358 0.38233682],[1.48907383 0.39725662]
300000,[1.17204173 0.74789315],[1.2256029  0.70574093],[1.2781887  0.66206777],[1.32561421 0.60485833],[1.38226561 0.56263757],[1.41866373 0.50187978],[1.47746322 0.46696927],[1.45937418 0.42343164],[1.48464957 0.42781391],[1.47032556 0.38146966],[1.48893309 0.39645825]
310000,[1.17204173 0.74789315],[1.22536803 0.7079388 ],[1.27354602 0.66096259],[1.32566313 0.6109863 ],[1.37791844 0.56379321],[1.41939929 0.5075538 ],[1.47125567 0.47375481],[1.45721354 0.43046306],[1.49077397 0.42449026],[1.47220731 0.37842475],[1.49699234 0.38496388]
320000,[1.17204173 0.74789315],[1.22535353 0.70801306],[1.27339407 0.66092123],[1.3256062  0.61121736],[1.37915217 0.56401624],[1.42203464 0.5016615 ],[1.47319499 0.4733796 ],[1.45346518 0.42626639],[1.4778954  0.43361221],[1.46217181 0.38344066],[1.48325754 0.39807357]
330000,[1.17204173 0.74789315],[1.22535073 0.70802717],[1.27346462 0.66094744],[1.32575393 0.61086448],[1.3833518  0.56391728],[1.41867006 0.50448157],[1.4805211  0.46423089],[1.46003374 0.41972174],[1.50205258 0.4076242 ],[1.47585152 0.36330178],[1.49412203 0.37854061]
340000,[1.17204173 0.74789315],[1.22534323 0.7080636 ],[1.27329759 0.66089549],[1.32567311 0.61114638],[1.38523038 0.56337485],[1.41832551 0.50378584],[1.4811013  0.46339763],[1.4603981 0.418994 ],[1.51237072 0.39612911],[1.47928219 0.35470552],[1.49467424 0.37190325]
350000,[1.17204173 0.74789315],[1.22534097 0.70807551],[1.27319563 0.66086166],[1.32550131 0.6115464 ],[1.38223089 0.56417196],[1.41673029 0.50780629],[1.47316868 0.47050123],[1.45913133 0.42851881],[1.48303724 0.43202671],[1.47127001 0.38651592],[1.49068292 0.39888469]
360000,[1.17204173 0.74789315],[1.2253417  0.70807191],[1.27325451 0.6608816 ],[1.32565772 0.61120877],[1.38606178 0.5628508 ],[1.40846367 0.5136803 ],[1.47109282 0.46899087],[1.45886671 0.42982622],[1.51999862 0.3926588 ],[1.48961159 0.35734736],[1.50272347 0.37181909]
370000,[1.17204173 0.74789315],[1.22534031 0.70807879],[1.27317749 0.6608558 ],[1.32549902 0.61156111],[1.3837614  0.56393854],[1.41673939 0.50680363],[1.47799818 0.46554498],[1.46048079 0.4228942 ],[1.49741399 0.41450481],[1.47680258 0.37080699],[1.49536914 0.38467958]
380000,[1.17204173 0.74789315],[1.2253397 0.7080818],[1.27316541 0.66085203],[1.32552448 0.61152097],[1.38630786 0.56261903],[1.40974941 0.51244133],[1.47249203 0.46778082],[1.45961415 0.42826741],[1.5231274  0.38890278],[1.49031717 0.35437189],[1.50256671 0.3690057 ]
390000,[1.17204173 0.74789315],[1.22533927 0.70808392],[1.27314051 0.66084364],[1.32547414 0.61162683],[1.38620928 0.56271379],[1.40887693 0.51338919],[1.4715114  0.46866094],[1.4596087  0.42865695],[1.521956   0.39046409],[1.48998354 0.35524779],[1.50267883 0.3697235 ]
400000,[1.17204173 0.74789315],[1.22533915 0.70808452],[1.27313243 0.66084091],[1.32545538 0.61166475],[1.38603652 0.56287082],[1.41206273 0.51035657],[1.47475777 0.46645497],[1.4608438  0.42509068],[1.52274769 0.38842397],[1.48836821 0.3522556 ],[1.5011123  0.36726696]
410000,[1.17204173 0.74789315],[1.22533889 0.70808575],[1.27311461 0.66083484],[1.32541358 0.61174755],[1.38636173 0.56254852],[1.40853214 0.51370174],[1.47122685 0.46847949],[1.45986932 0.42842508],[1.52528718 0.38687952],[1.49129146 0.35271472],[1.50265526 0.3669889 ]
420000,[1.17204173 0.74789315],[1.2253381  0.70808607],[1.27310451 0.66083206],[1.32538311 0.61179579],[1.38573484 0.56309902],[1.40862153 0.51393662],[1.47098271 0.46927035],[1.45989227 0.42840626],[1.52000589 0.39263054],[1.48899331 0.35600134],[1.50207664 0.37084967]
430000,[1.17204173 0.74789315],[1.22533872 0.70808629],[1.27310007 0.66082988],[1.32534838 0.61186519],[1.38427243 0.56382967],[1.40616118 0.51724333],[1.46808105 0.47146359],[1.45908188 0.43150713],[1.51911738 0.3946994 ],[1.4902885  0.35830202],[1.50290166 0.3727235 ]
440000,[1.17204173 0.74789315],[1.22533875 0.7080864 ],[1.27309502 0.66082808],[1.32530815 0.61193467],[1.38079848 0.56428771],[1.42053077 0.49911483],[1.47000019 0.47565448],[1.44743358 0.42475134],[1.47404494 0.43286504],[1.45378372 0.38036594],[1.47521602 0.39730888]
450000,[1.17204173 0.74789315],[1.22533875 0.7080864 ],[1.27309177 0.66082694],[1.32528319 0.61197671],[1.37872023 0.56415131],[1.41852594 0.49823799],[1.45173512 0.49093237],[1.43820802 0.43670224],[1.46327536 0.44618001],[1.44342271 0.39287526],[1.46749499 0.40770218]
460000,[1.17204173 0.74789315],[1.22166576 0.70974733],[1.26939729 0.66301276],[1.26247448 0.65727822],[1.3087895  0.60870747],[1.28971943 0.61718602],[1.31718025 0.58228912],[1.31025576 0.58349634],[1.31679075 0.5713012 ],[1.32152605 0.56287986],[1.31834813 0.56569961]
470000,[1.17204173 0.74789315],[1.22157915 0.70954722],[1.27009968 0.66336155],[1.26178856 0.65774468],[1.31112375 0.60948714],[1.28972339 0.61503957],[1.33747855 0.56940205],[1.32645732 0.55606792],[1.33597396 0.55391535],[1.35260326 0.51589213],[1.343368   0.53627392]
480000,[1.17204173 0.74789315],[1.22157892 0.70954614],[1.27062584 0.66353121],[1.26150595 0.65789647],[1.31143497 0.60982898],[1.2905342  0.61193419],[1.34413042 0.56355703],[1.33065351 0.54085282],[1.34478185 0.53857479],[1.35888655 0.49550698],[1.34924912 0.52180611]
490000,[1.17204173 0.74789315],[1.22171261 0.70989895],[1.26975992 0.66309454],[1.26224466 0.65760372],[1.30929801 0.6091203 ],[1.29207477 0.61197127],[1.33340242 0.57164306],[1.32323952 0.54741571],[1.33413759 0.54744982],[1.34971756 0.49893179],[1.34099731 0.52629087]
500000,[1.17204173 0.74789315],[1.22172604 0.70993374],[1.26988122 0.66311243],[1.26208825 0.65781711],[1.3096325  0.60945908],[1.29238267 0.60991935],[1.33934582 0.56901465],[1.32772694 0.53966103],[1.34112038 0.54026237],[1.35639444 0.49260569],[1.34339419 0.5234137 ]
510000,[1.17204173 0.74789315],[1.22176179 0.71002473],[1.26920714 0.66282378],[1.26249555 0.65749993],[1.3085747  0.60863591],[1.29325398 0.61078317],[1.3346691  0.57430183],[1.3246589  0.54528266],[1.3359545 0.5468229],[1.35295494 0.49653072],[1.33894166 0.52813793]
