128,[25.  5.],[25.00124812  5.49962188],[25.00747225  5.99810455],[25.02236656  6.49506554],[25.04711287  6.99053735],[25.08165147  7.4845798 ],[25.12593592  7.97724723],[25.17993535  8.46859199],[25.24363426  8.95866423],[25.31703225  9.44751112],[25.40014368  9.93517617],[25.49299749 10.42169866],[25.59563698 10.90711327],[25.70811966 11.3914497 ],[25.83051717 11.8747324 ],[25.96291527 12.35698039],[26.10541392 12.83820697],[26.25812737 13.31841965],[26.42118443 13.79761991],[26.59472876 14.27580304],[26.7764833  14.75391238],[26.95923021 15.23478926],[27.13548989 15.72101259],[27.30240617 16.21280196],[27.45952613 16.70921976],[27.6064809  17.20938334],[27.7429987  17.71251771],[27.86888792 18.21793499],[27.98402439 18.72502826],[28.08833995 19.23326703],[28.18181213 19.74219195],[28.26445478 20.25140925],[28.33630974 20.76058488],[28.39743955 21.26943874],[28.44792107 21.77773893],[28.48784007 22.2852962 ],[28.51728663 22.79195873],[28.53635128 23.2976071 ],[28.54512185 23.80214979],[28.5436809  24.30551891],[28.5321036  24.80766641],[28.51045616 25.30856062],[28.47879449 25.8081832 ],[28.43716322 26.30652641],[28.38559499 26.80359069],[28.32410987 27.29938262],[28.25271496 27.79391306],[28.17140407 28.28719559],[28.0801575  28.77924513],[27.97894189 29.2700768 ],[27.86771    29.75970489],[27.7464006  30.24814199],[27.61493828 30.73539828],[27.47323325 31.22148079],[27.32118108 31.70639293],[27.15866243 32.19013385],[26.98554268 32.67269806],[26.80167145 33.1540749 ],[26.60688216 33.63424814],[26.40099135 34.11319552],[26.18379801 34.59088827],[25.95508274 35.06729066],[25.7146068  35.54235941],[25.46211109 36.01604315],[25.19731488 36.48828172],[24.91991443 36.95900547],[24.6295815  37.42813436],[24.32596154 37.89557704],[24.0086718  38.36122968],[23.67729906 38.82497476],[23.33139724 39.28667952],[22.97048458 39.74619432],[22.59404061 40.20335059],[22.20150263 40.6579586 ],[21.79226185 41.10980475],[21.36565897 41.55864847],[20.92097933 42.00421858],[20.45744732 42.44620904],[19.97422013 42.88427394],[19.47038074 43.31802163],[18.94492994 43.74700777],[18.39677729 44.17072711],[17.82473091 44.58860366],[17.22753457 44.99994652],[16.60417696 45.40373993],[15.95415919 45.79851401],[15.2772713 46.182556 ],[14.5733745  46.55408603],[13.84241229 46.91126653],[13.08441828 47.25220691],[12.29952294 47.57496691],[11.48796035 47.87756051],[10.650075  48.1579604],[ 9.78632842 48.41410311],[ 8.89730584 48.64389467],[ 7.98372258 48.84521698],[ 7.04643037 49.01593484],[ 6.08642331 49.15390365],[ 5.10484362 49.25697774],[ 4.10298693 49.3230195 ],[ 3.08230725 49.34990909],[ 2.04442135 49.33555492],[ 0.99111261 49.27790482],[-0.07566571 49.1749578 ]
256,[25.  5.],[25.0012702   5.50403828],[25.00781532  6.02072545],[25.02409931  6.55507812],[25.05239339  7.10737482],[25.09382554  7.6772569 ],[25.14958433  8.26431087],[25.220843    8.86773396],[25.30861737  9.48562063],[25.41366532 10.11501896],[25.53653361 10.75287292],[25.67761906 11.39653426],[25.83718748 12.0437395 ],[26.01539907 12.69255914],[26.21233594 13.34135673],[26.42802684 13.9887519 ],[26.66246867 14.63358634],[26.91123449 15.27666857],[27.16097414 15.9225276 ],[27.39795368 16.57530843],[27.61692063 17.23481443],[27.81709469 17.89877628],[27.9979636  18.56511128],[28.15928741 19.23202329],[28.30104569 19.89796443],[28.42339285 20.56162078],[28.52661813 21.22189816],[28.61111033 21.87790493],[28.67732704 22.52893265],[28.72576872 23.17443607],[28.75695712 23.81401295],[28.77141785 24.44738444],[28.76966661 25.07437657],[28.75219866 25.69490302],[28.71948096 26.30894949],[28.67194662 26.9165597 ],[28.60999113 27.51782305],[28.53397009 28.11286386],[28.44419806 28.70183218],[28.34094825 29.28489587],[28.22445283 29.86223403],[28.09490361 30.43403153],[27.95245307 31.00047438],[27.79721545 31.56174607],[27.62926793 32.11802456],[27.44865171 32.6694798 ],[27.25537307 33.21627178],[27.04940427 33.75854899],[26.83068421 34.2964471 ],[26.59911901 34.83008793],[26.35458227 35.35957858],[26.09691517 35.88501063],[25.82592627 36.40645942],[25.54139107 36.92398338],[25.24305134 37.4376232 ],[24.93061407 37.94740109],[24.60375021 38.4533198 ],[24.26209303 38.95536157],[23.90523616 39.45348682],[23.53273124 39.94763264],[23.14408517 40.43771101],[22.73875694 40.92360664],[22.31615389 41.40517443],[21.87562753 41.88223643],[21.41646865 42.35457825],[20.9379018  42.82194476],[20.43907901 43.28403503],[19.91907256 43.74049627],[19.37686681 44.1909166 ],[18.81134892 44.63481647],[18.22129821 45.07163833],[17.60539901 45.50071745],[16.96256785 45.92105465],[16.29229099 46.33114194],[15.59438877 46.72919315],[14.86875835 47.11335283],[14.11538603 47.48170745],[13.33435552 47.83229086],[12.52585493 48.16308817],[11.69018367 48.47204014],[10.82775937 48.75704823],[ 9.9391247 49.0159803],[ 9.02495402 49.24667692],[ 8.08605987 49.44695838],[ 7.12339924 49.6146324 ],[ 6.13807949 49.74750255],[ 5.13136398 49.84337734],[ 4.10467719 49.90008009],[ 3.05960942 49.91545944],[ 1.99792093 49.88740061],[ 0.92154535 49.81383738],[-0.16740745 49.69276467]
384,[25.  5.],[25.00127259  5.50451635],[25.00784181  6.02263676],[25.02419913  6.55889659],[25.05263554  7.11309187],[25.09429262  7.68486022],[25.1503651   8.27378478],[25.22207261  8.87939103],[25.31056964  9.50058336],[25.41677314 10.13495981],[25.54132989 10.77937246],[25.68470222 11.43085968],[25.84721081 12.08687767],[26.02905665 12.74525727],[26.23034884 13.40415585],[26.45113194 14.06201626],[26.68684425 14.71923856],[26.9236524  15.37987598],[27.14731003 16.04766704],[27.35237833 16.72219691],[27.53807542 17.40108251],[27.70390106 18.08214913],[27.84963365 18.76352608],[27.97527569 19.44360723],[28.08100692 20.12103459],[28.16714238 20.79468196],[28.23409566 21.46363555],[28.28234723 22.1271729 ],[28.31241767 22.78474112],[28.32484574 23.43593523],[28.3201707  24.08047738],[28.29891852 24.71819719],[28.26159134 25.34901373],[28.20865977 25.97291921],[28.14055745 26.58996441],[28.0576775  27.20024594],[27.96037036 27.80389514],[27.84894286 28.40106867],[27.72365794 28.99194039],[27.58473513 29.57669466],[27.43235129 30.15552071],[27.26664162 30.72860803],[27.08770081 31.29614253],[26.89558414 31.85830346],[26.69030853 32.41526094],[26.47185347 32.96717384],[26.24016178 33.51418816],[25.99514017 34.05643564],[25.73665954 34.59403255],[25.46455505 35.12707869],[25.17862594 35.6556564 ],[24.878635   36.17982966],[24.5643078  36.69964309],[24.2353316  37.21512091],[23.89135381 37.72626582],[23.53198025 38.23305762],[23.15677288 38.73545164],[22.76524718 39.23337697],[22.35686903 39.72673423],[21.93105109 40.215393  ],[21.4871486  40.69918879],[21.02445459 41.17791938],[20.54219435 41.65134052],[20.03951908 42.11916075],[19.51549871 42.58103531],[18.96911367 43.0365588 ],[18.39924548 43.48525646],[17.80466604 43.92657373],[17.1840493  44.35984752],[16.53630327 44.7840751 ],[15.86091591 45.19773505],[15.15771607 45.59902258],[14.42661099 45.98606323],[13.66759879 46.35692444],[12.88077691 46.70962123],[12.06634902 47.04212013],[11.22463212 47.3523438 ],[10.35606336 47.63817614],[ 9.46120697 47.89746818],[ 8.54076085 48.12804455],[ 7.59556315 48.32771066],[ 6.62659845 48.49426061],[ 5.63500372 48.62548573],[ 4.62207384 48.71918393],[ 3.58926676 48.7731697 ],[ 2.53820806 48.78528488],[ 1.47069501 48.75341011],[ 0.38869994 48.67547696],[-0.7056271  48.54948077]
512,[25.  5.],[25.00127312  5.50462182],[25.00784765  6.02305844],[25.02422117  6.55973902],[25.05268903  7.11435316],[25.09439581  7.68653765],[25.1505376  8.2758749],[25.22233479  8.88188956],[25.31096361  9.50362156],[25.41739231 10.13892604],[25.54230713 10.7847372 ],[25.68618827 11.4380097 ],[25.84937217 12.09611783],[26.03207261 12.75682316],[26.23440755 13.41822343],[26.45642709 14.07871024],[26.69813831 14.73693076],[26.95952673 15.39175252],[27.23597844 16.04425525],[27.51357916 16.69972941],[27.77796604 17.36301969],[28.02355184 18.03402428],[28.24939773 18.71026041],[28.4548707  19.38943247],[28.63965432 20.06954884],[28.803689   20.74888351],[28.94712136 21.42596412],[29.07025863 22.09955942],[29.17352784 22.76866229],[29.25744019 23.43247002],[29.32256061 24.09036301],[29.36948243 24.74188292],[29.3988068  25.38671111],[29.41112641 26.02464807],[29.407013   26.65559402],[29.38700805 27.27953136],[29.35161619 27.89650876],[29.30130078 28.50662714],[29.23648125 29.11002744],[29.15753176 29.70688013],[29.06478094 30.29737627],[28.9585123  30.88171998],[28.83896516 31.46012222],[28.70633593 32.03279569],[28.56077956 32.59995063],[28.40241102 33.16179148],[28.23130676 33.71851419],[28.04750611 34.27030413],[27.85101249 34.81733438],[27.64179447 35.35976442],[27.41978658 35.89773912],[27.18488995 36.43138784],[26.93697266 36.96082379],[26.67586984 37.48614336],[26.40138353 38.00742552],[26.11328224 38.52473124],[25.81130021 39.03810282],[25.49513641 39.54756313],[25.16445321 40.05311472],[24.81887466 40.55473876],[24.45798449 41.05239378],[24.08132371 41.54601414],[23.68838772 42.03550819],[23.27862302 42.52075608],[22.85142345 43.00160713],[22.40612575 43.47787669],[21.94200457 43.94934245],[21.45826681 44.41573993],[20.95404502 44.87675724],[20.42839003 45.33202875],[19.88026249 45.78112757],[19.30852323 46.22355654],[18.71192235 46.6587375 ],[18.08919147 47.08592862],[17.43938584 47.50400144],[16.76207616 47.91137469],[16.05710148 48.30624414],[15.32438084 48.68673899],[14.56392453 49.05093164],[13.77584208 49.39684283],[12.96034918 49.72244559],[12.11777462 50.02566981]
640,[25.  5.],[25.00125988  5.50197377],[25.00767224  6.01102911],[25.02341205  6.5309339 ],[25.05029645  7.06126415],[25.08884593  7.59996166],[25.13950458  8.14517758],[25.2026211   8.69533027],[25.27845594  9.24905345],[25.3671984  9.8051697],[25.46898245 10.36266933],[25.58390068 10.92069064],[25.71201641 11.47850184],[25.85337427 12.03548443],[26.00800917 12.59111804],[26.175954   13.14496677],[26.35724601 13.6966668 ],[26.55193232 14.24591529],[26.76007441 14.79246044],[26.98175196 15.33609264],[27.21388713 15.87804246],[27.44697773 16.4223671 ],[27.67120124 16.97275196],[27.8827664  17.52942224],[28.08103622 18.09091738],[28.26552847 18.65587209],[28.43593322 19.22309426],[28.59208171 19.79153684],[28.73392196 20.36028983],[28.86149672 20.92857342],[28.97492368 21.49572946],[29.07437755 22.06121177],[29.16007454 22.62457576],[29.23225879 23.18546787],[29.29119107 23.74361503],[29.33713923 24.29881442],[29.37037049 24.85092378],[29.39114522 25.39985232],[29.39971214 25.94555242],[29.39630458 26.48801203],[29.38113776 27.02724796],[29.35440687 27.56329987],[29.31628576 28.09622503],[29.26692617 28.6260938 ],[29.20645732 29.15298572],[29.13498586 29.6769862 ],[29.05259592 30.19818369],[28.95934941 30.71666737],[28.85528635 31.23252519],[28.74042525 31.74584223],[28.61476345 32.25669944],[28.47827753 32.76517249],[28.33092353 33.27133091],[28.17263722 33.77523738],[28.0033342 34.2769471],[27.82290995 34.77650729],[27.63123971 35.27395673],[27.42817831 35.76932536],[27.21355979 36.26263389],[26.98719697 36.75389339],[26.7488808  37.24310486],[26.49837958 37.73025882],[26.23543803 38.2153347 ],[25.95977614 38.69830032],[25.67108787 39.17911114],[25.36903962 39.65770944],[25.05326846 40.13402338],[24.72338014 40.60796584],[24.37894681 41.07943315],[24.01950443 41.54830348],[23.64454983 42.01443502],[23.25353744 42.47766389],[22.84587555 42.93780162],[22.42092208 43.39463217],[21.97797991 43.84790857],[21.51629142 44.29734876],[21.03503252 44.74263092],[20.5333058  45.18338777],[20.01013274 45.6191999 ],[19.46444501 46.04958793],[18.89507447 46.474003  ],[18.3007419  46.89181563],[17.68031173 47.3021307 ],[17.03314613 47.70358549],[16.35897864 48.09450226],[15.65765661 48.47310146],[14.92910836 48.83754331],[14.17335189 49.18593383],[13.39050192 49.51632849],[12.5807767  49.82673611],[11.74450476 50.11512325]
768,[25.  5.],[25.0012579   5.50157772],[25.00764545  6.00919901],[25.02329141  6.52659235],[25.04996116  7.0536318 ],[25.08813018  7.58841741],[25.13820674  8.12922584],[25.20051291  8.67458585],[25.27528993  9.22322724],[25.36271407  9.77405557],[25.46291144 10.3261323 ],[25.57597081 10.87865646],[25.70195497 11.43094768],[25.84091034 11.98243071],[25.99287537 12.53262132],[26.15788755 13.08111353],[26.33598939 13.62756811],[26.52723341 14.17170225],[26.73168635 14.71328034],[26.94943275 15.25210567],[27.18057795 15.78801312],[27.42525076 16.32086257],[27.68049282 16.85207387],[27.93703505 17.38615046],[28.18521712 17.9272026 ],[28.42120019 18.47556764],[28.64420762 19.02972428],[28.8536291  19.58823344],[29.04904642 20.14982458],[29.23020063 20.71336898],[29.39696686 21.27787439],[29.54933136 21.84248065],[29.68737027 22.40645303],[29.81123027 22.96917387],[29.92111132 23.53013328],[30.01725149 24.08891904],[30.09991404 24.64520638],[30.16937638 25.19874769],[30.22592098 25.74936261],[30.26982799 26.2969286 ],[30.30136935 26.84137213],[30.3208042  27.38266058],[30.32837543 27.92079495],[30.32430715 28.4558033 ],[30.30880296 28.98773499],[30.28204481 29.51665562],[30.24419235 30.04264267],[30.1953827  30.56578176],[30.13573044 31.08616349],[30.06532786 31.60388078],[29.9842453  32.11902664],[29.89253155 32.63169235],[29.79021439 33.14196594],[29.67730097 33.649931  ],[29.55377829 34.15566569],[29.41961355 34.65924192],[29.27475447 35.16072473],[29.11912947 35.6601718 ],[28.95264785 36.15763297],[28.77519973 36.65314992],[28.586656   37.14675582],[28.38686807 37.63847506],[28.17566753 38.12832292],[27.95286564 38.61630527],[27.71825271 39.10241819],[27.47159734 39.5866476 ],[27.21264544 40.06896877],[26.94111911 40.54934578],[26.65671537 41.02773086],[26.35910464 41.5040636 ],[26.04792902 41.97827007],[25.72280032 42.45026174],[25.38329786 42.9199342 ],[25.02896591 43.38716571],[24.65931091 43.85181541],[24.27379821 44.31372134],[23.8718485  44.77269802],[23.4528337  45.22853362],[23.01607242 45.68098673],[22.56082475 46.12978247],[22.08628644 46.57460794],[21.5915823  47.01510685],[21.07575874 47.45087322],[20.53777534 47.88144385],[19.97649525 48.30628943],[19.39067436 48.72480386],[18.77912395 49.13617743],[18.14104674 49.53919067],[17.47607826 49.93224992],[16.78404297 50.31360057]
896,[25.  5.],[25.00125571  5.50114069],[25.00760024  6.0063973 ],[25.02303182  6.51796536],[25.04913036  7.03554853],[25.08619566  7.55787042],[25.13448173  8.08378803],[25.1941877   8.61232614],[25.26546366  9.14264478],[25.34842178  9.67402205],[25.44314633 10.20584035],[25.54970237 10.73757362],[25.66814313 11.26877563],[25.79851643 11.79906931],[25.94087    12.32813717],[26.09525613 12.85571252],[26.26173549 13.38157174],[26.44038041 13.90552721],[26.63127765 14.42742111],[26.83453081 14.94711981],[27.05026238 15.46450893],[27.27861565 15.97948885],[27.51686109 16.49335281],[27.75639448 17.0101559 ],[27.98824823 17.5335986 ],[28.20887721 18.06399455],[28.41758236 18.59998788],[28.6138068  19.14029593],[28.79715873 19.68378635],[28.96738334 20.22945195],[29.12434149 20.77640525],[29.2679903  21.32387409],[29.39836533 21.87119555],[29.51556417 22.41780858],[29.6197319  22.96324584],[29.71104823 23.50712507],[29.78971642 24.04914024],[29.85595381 24.58905288],[29.90998402 25.12668356],[29.9520304  25.66190386],[29.98231086 26.19462884],[30.00103375 26.72481011],[30.00839465 27.25242959],[30.00457404 27.77749381],[29.98973552 28.30002893],[29.96402467 28.82007634],[29.92756829 29.33768883],[29.88047394 29.8529273 ],[29.82282984 30.36585793],[29.75470485 30.8765498 ],[29.67614861 31.38507285],[29.58719178 31.89149625],[29.48784633 32.39588698],[29.37810575 32.89830869],[29.25794538 33.39882073],[29.12732255 33.89747744],[28.98617679 34.39432743],[28.8344299 34.8894131],[28.67198595 35.3827702 ],[28.49873119 35.8744274 ],[28.3145339  36.36440597],[28.11924403 36.85271942],[27.91269284 37.3393732 ],[27.69469239 37.82436432],[27.46503481 38.30768099],[27.22349155 38.78930218],[26.96981243 39.26919717],[26.70372451 39.74732495],[26.42493084 40.22363358],[26.13310895 40.69805946],[25.82790923 41.17052639],[25.50895298 41.64094456],[25.1758303  42.10920934],[24.82809764 42.57519985],[24.46527509 43.03877729],[24.0868433  43.49978302],[23.69224001 43.95803628],[23.2808562  44.41333156],[22.85203166 44.86543549],[22.40505007 45.3140832 ],[21.93913346 45.75897409],[21.4534359  46.19976676],[20.94703642 46.6360731 ],[20.41893099 47.06745134],[19.86802343 47.49339765],[19.29311508 47.91333633],[18.69294704 48.32657193],[18.0665131 48.7320777],[17.41332094 49.12837185],[16.73316595 49.5137311 ],[16.02591567 49.88636503],[15.29152097 50.24442563]
1024,[25.  5.],[25.00125602  5.50120283],[25.00760807  6.00686585],[25.02308006  6.51953619],[25.04928968  7.03898655],[25.08657277  7.56381164],[25.13521516  8.09274634],[25.19544143  8.62471142],[25.26742048  9.15877677],[25.35127771  9.69414242],[25.44710603 10.23012353],[25.55497541 10.7661364 ],[25.6749411 11.3016857],[25.80705066 11.83635277],[25.95134999 12.3697851 ],[26.10788838 12.90168671],[26.27672282 13.43180963],[26.45792158 13.95994618],[26.65156732 14.4859221 ],[26.85775969 15.00959043],[27.07661764 15.53082605],[27.30534185 16.05085337],[27.53517906 16.57356429],[27.75704376 17.10250123],[27.96739422 17.63793212],[28.16559049 18.17851927],[28.35113112 18.72300437],[28.52367269 19.27028247],[28.68300219 19.81937619],[28.8290157 20.3694291],[28.96169927 20.91970032],[29.08111134 21.46955755],[29.18736692 22.01846908],[29.28062349 22.56599509],[29.36106873 23.11177869],[29.42891004 23.65553688],[29.48436563 24.19705172],[29.52765717 24.73616184],[29.5590038  25.27275448],[29.57861736 25.80675805],[29.58669859 26.33813538],[29.58343432 26.8668776 ],[29.56899532 27.39299868],[29.54353481 27.91653064],[29.50718743 28.43751926],[29.46006863 28.95602053],[29.40227436 29.47209741],[29.33388092 29.98581722],[29.25494509 30.49724936],[29.16550424 31.00646342],[29.06557657 31.51352757],[28.95516137 32.01850726],[28.83423925 32.52146417],[28.70277233 33.02245524],[28.56070444 33.521532  ],[28.40796121 34.01873993],[28.24445004 34.51411789],[28.07006008 35.00769777],[27.88466202 35.49950399],[27.68810784 35.98955317],[27.4802304  36.47785376],[27.2608429  36.96440566],[27.02973827 37.4491998 ],[26.78668832 37.93221772],[26.53144287 38.41343105],[26.26372858 38.89280093],[25.98324768 39.37027736],[25.68967652 39.8457984 ],[25.38266388 40.31928929],[25.06182902 40.79066137],[24.72675957 41.25981084],[24.37700904 41.72661732],[24.0120941  42.19094218],[23.63149143 42.65262655],[23.23463425 43.11148902],[22.82090838 43.56732295],[22.38964779 44.01989331],[21.9401296  44.46893298],[21.47156844 44.91413839],[20.98311011 45.35516444],[20.47382432 45.79161841],[19.94269659 46.22305284],[19.38861902 46.64895704],[18.8103798  47.06874697],[18.20673894 47.48169508],[17.57674788 47.88671994],[16.91994998 48.28230745],[16.23614914 48.66672449],[15.52522295 49.03817185],[14.78713336 49.39479326],[14.02193448 49.7346799 ],[13.22977931 50.05587395]
1152,[25.  5.],[25.00125691  5.50137923],[25.00762622  6.00799194],[25.02318404  6.52299496],[25.04962204  7.04622673],[25.08734602  7.57603301],[25.13670313  8.11091719],[25.19796676  8.64960215],[25.27134193  9.19098617],[25.35697944  9.73412071],[25.4549887  10.27819291],[25.56544904 10.82250947],[25.68841943 11.36648167],[25.82394685 11.90961184],[25.97207343 12.45148096],[26.13284256 12.99173752],[26.30630396 13.53008744],[26.49251802 14.06628507],[26.6915594  14.60012513],[26.90352015 15.13143549],[27.12851235 15.66007081],[27.36364251 16.18729889],[27.5998864  16.71717644],[27.82787826 17.25339619],[28.04396065 17.79623126],[28.24746653 18.3442787 ],[28.43787668 18.89621917],[28.61484   19.4508943],[28.7781441  20.00728021],[28.92769245 20.56448075],[29.06348385 21.12172199],[29.18559362 21.678345  ],[29.29415661 22.2337973 ],[29.38935208 22.78762374],[29.47139067 23.33945689],[29.54050313 23.88900748],[29.59693088 24.43605488],[29.64091827 24.98043813],[29.67270621 25.5220474 ],[29.69252713 26.06081604],[29.70060115 26.59671345],[29.69713303 27.12973852],[29.68231008 27.65991385],[29.65630063 28.18728066],[29.61925304 28.71189431],[29.5712951  29.23382048],[29.51253384 29.75313183],[29.44305544 30.26990521],[29.36292537 30.78421933],[29.27218868 31.29615274],[29.17087026 31.80578221],[29.05897514 32.31318137],[28.93648887 32.81841963],[28.80337773 33.32156122],[28.65958899 33.82266447],[28.50505102 34.32178119],[28.33967339 34.81895615],[28.16334681 35.31422665],[27.97594299 35.80762207],[27.7773144  36.29916361],[27.56729391 36.78886381],[27.34569423 37.27672627],[27.11230733 37.76274522],[26.86690363 38.24690507],[26.60923103 38.72917993],[26.33901385 39.20953304],[26.05595146 39.68791607],[25.75971689 40.16426836],[25.44995501 40.63851597],[25.12628069 41.11057065],[24.78827654 41.58032855],[24.43549041 42.04766874],[24.06743264 42.5124515 ],[23.68357283 42.97451631],[23.28333631 43.43367944],[22.86610009 43.88973125],[22.43118835 44.34243288],[21.9778673  44.79151251],[21.50533946 45.23666082],[21.01273709 45.67752574],[20.49911485 46.11370625],[19.96344147 46.54474492],[19.40459029 46.97011924],[18.82132853 47.3892311 ],[18.21244869 47.80130007],[17.57709892 48.20515566],[16.9148817  48.59923209],[16.22561436 48.98178184],[15.50919017 49.3509931 ],[14.76558844 49.70499788],[13.99488205 50.04187628]
1280,[25.  5.],[25.00125667  5.50133097],[25.00762045  6.00764354],[25.02314905  6.52185096],[25.04950724  7.04374797],[25.08707504  7.57177159],[25.13617679  8.10451133],[25.19706751  8.64076354],[25.26993862  9.1794902 ],[25.35493125  9.71979794],[25.45214854 10.26092148],[25.56166616 10.80220825],[25.68354155 11.34310426],[25.8178218  11.88314125],[25.96455035 12.42192495],[26.12377269 12.95912453],[26.29554118 13.4944631 ],[26.47991907 14.02770918],[26.67698397 14.55866906],[26.88683069 15.08718003],[27.10957385 15.61310429],[27.34535001 16.13632356],[27.59132527 16.65818769],[27.83859257 17.1829532 ],[28.07786922 17.71450459],[28.30547717 18.2531658 ],[28.52068293 18.79750627],[28.72290601 19.34617284],[28.91174302 19.89797099],[29.08693757 20.45183893],[29.24835708 21.00684216],[29.39597193 21.56216909],[29.52983598 22.11712463],[29.65006897 22.67112242],[29.75684069 23.22367608],[29.85035715 23.77438999],[29.93084862 24.3229498 ],[29.99855949 24.86911301],[30.05373993 25.41269985],[30.09663888 25.95358463],[30.12749867 26.4916876 ],[30.14655057 27.02696756],[30.15401155 27.55941508],[30.15008185 28.08904646],[30.13494318 28.61589838],[30.10875761 29.14002324],[30.07166685 29.66148501],[30.0237919  30.18035583],[29.96523296 30.69671299],[29.89606956 31.21063638],[29.81636078 31.72220646],[29.72614556 32.23150246],[29.62544307 32.73860095],[29.51425308 33.24357467],[29.39255625 33.74649156],[29.26031445 34.24741396],[29.11747097 34.746398  ],[28.96395066 35.24349308],[28.79966    35.73874137],[28.62448705 36.23217752],[28.4383013  36.72382824],[28.2409534  37.21371204],[28.03227479 37.70183887],[27.8120772  38.18820982],[27.58015195 38.67281673],[27.33626922 39.15564176],[27.08017708 39.63665696],[26.81160035 40.11582367],[26.53023936 40.5930919 ],[26.23576842 41.06839952],[25.92783417 41.54167142],[25.6060536  42.01281841],[25.27001192 42.481736  ],[24.91926008 42.94830295],[24.55331194 43.41237956],[24.17164123 43.87380574],[23.77367795 44.3323986 ],[23.35880441 44.78794983],[22.9263508  45.24022244],[22.47559008 45.68894707],[22.00573235 46.13381757],[21.51591841 46.57448584],[21.00521249 47.01055574],[20.47259402 47.44157582],[19.91694838 47.86703078],[19.33705629 48.28633122],[18.7316905  48.69872963],[18.09993921 49.1031112 ],[17.44136791 49.49794302],[16.75578513 49.8814875 ],[16.04307387 50.25194167]
1408,[25.  5.],[25.00125585  5.50116717],[25.00760371  6.00660364],[25.02305345  6.51866745],[25.04920217  7.03709597],[25.08636607  7.56055403],[25.13481366  8.08784284],[25.19475568  8.61793967],[25.26635079  9.14996338],[25.34971718  9.68315643],[25.44494307 10.2168705 ],[25.55209575 10.75055321],[25.67122937 11.28373591],[25.80239164 11.81602253],[25.94562946 12.34707957],[26.10099376 12.87662697],[26.26854352 13.40442997],[26.44834924 13.9302918 ],[26.64049581 14.45404711],[26.84508502 14.97555618],[27.06223776 15.49469971],[27.29209591 16.01137415],[27.53190864 16.52688404],[27.77300998 17.04532494],[28.00636815 17.57043434],[28.22841107 18.10252784],[28.43843276 18.64023443],[28.63587166 19.1822572 ],[28.82033366 19.72745121],[28.99156369 20.27479828],[29.14942394 20.82340141],[29.29387424 21.37248052],[29.42495386 21.9213662 ],[29.54276488 22.46949232],[29.64745737 23.0163877 ],[29.73921636 23.5616674 ],[29.81825056 24.10502374],[29.88478279 24.64621744],[29.93904203 25.18506902],[29.9812568  25.72145061],[30.01164997 26.25527835],[30.03043452 26.78650531],[30.03781036 27.31511516],[30.03396197 27.84111642],[30.01905663 28.3645374 ],[29.99324325 28.88542171],[29.95665167 29.40382444],[29.90939217 29.91980875],[29.85155541 30.43344308],[29.78321241 30.94479872],[29.70441473 31.45394775],[29.61519472 31.96096139],[29.5155658  32.46590858],[29.40552275 32.9688548 ],[29.28504198 33.46986117],[29.15408176 33.96898365],[29.01258236 34.46627239],[28.86046622 34.96177122],[28.69763789 35.4555172 ],[28.52398398 35.94754022],[28.33937302 36.43786265],[28.14365509 36.92649904],[27.93666149 37.41345574],[27.71820419 37.89873061],[27.48807517 38.38231259],[27.2460456  38.86418131],[26.99186493 39.34430662],[26.72525976 39.82264797],[26.44593257 40.29915383],[26.15356023 40.7737609 ],[25.84779234 41.24639319],[25.52824931 41.71696103],[25.19452023 42.18535981],[24.8461604  42.65146856],[24.48268862 43.11514831],[24.10358412 43.57624011],[23.70828303 44.03456275],[23.29617453 44.48991015],[22.86659642 44.9420482 ],[22.41883017 45.39071109],[21.95209534 45.83559707],[21.46554325 46.27636336],[20.95824987 46.7126202 ],[20.42920776 47.14392382],[19.87731691 47.56976803],[19.30137441 47.98957429],[18.70012787 48.40263638],[18.07259058 48.80790921],[17.41828215 49.20390038],[16.73700068 49.58888365],[16.02861691 49.96106599],[15.29308522 50.31859695]
