128,[25.  5.],[25.00124812  5.49962188],[25.00747225  5.99810455],[25.02236656  6.49506554],[25.04711287  6.99053735],[25.08165147  7.4845798 ],[25.12593592  7.97724723],[25.17993535  8.46859199],[25.24363426  8.95866423],[25.31703225  9.44751112],[25.40014368  9.93517617],[25.49299749 10.42169866],[25.59563698 10.90711327],[25.70811966 11.3914497 ],[25.83051717 11.8747324 ],[25.96291527 12.35698039],[26.10541392 12.83820697],[26.25812737 13.31841965],[26.42118443 13.79761991],[26.59472876 14.27580304],[26.77891927 14.75295797],[26.97393062 15.22906702],[27.17995382 15.70410567],[27.39719696 16.17804225],[27.62588602 16.65083763],[27.86626581 17.12244474],[28.11860111 17.59280813],[28.38317785 18.06186339],[28.66030453 18.52953645],[28.9503138  18.99574282],[29.2535642  19.46038667],[29.57044215 19.92335972],[29.90136416 20.38454004],[30.24677933 20.84379056],[30.6071721  21.30095742],[30.98306535 21.75586798],[31.37502392 22.20832856],[31.78365849 22.65812174],[32.20962998 23.10500332],[32.65365445 23.54869866],[33.11650869 23.98889841],[33.59903643 24.42525357],[34.10215542 24.85736956],[34.62686539 25.28479933],[35.17425705 25.70703511],[35.74552234 26.12349864],[36.34191028 26.53349234],[36.96441794 26.93599081],[37.61353737 27.32952183],[38.28947924 27.71237639],[38.99238317 28.08277863],[39.72230682 28.43889515],[40.47921813 28.77883954],[41.26298854 29.10067576],[42.07338625 29.40242197],[42.91006952 29.68205504],[43.77257994 29.93751557],[44.66033583 30.1667136 ],[45.57262585 30.36753492],[46.50860271 30.53784805],[47.46727714 30.6755119 ],[48.44751224 30.7783841 ],[49.44801808 30.84433006],[50.46734683 30.87123266]
256,[25.  5.],[25.00126477  5.50295171],[25.00775519  6.01638133],[25.02387292  6.54639933],[25.05184464  7.09438075],[25.09271041  7.65928539],[25.14740883  8.23865719],[25.21669527  8.82945523],[25.30116265  9.42895241],[25.40125427 10.03479663],[25.51728364 10.64496316],[25.6494598  11.25771633],[25.79791136 11.87157623],[25.96270787 12.48528796],[26.14387875 13.09779325],[26.34142954 13.7082045 ],[26.5553558  14.31578108],[26.7856549  14.91990782],[27.03233578 15.52007572],[27.29542719 16.11586453],[27.57498446 16.70692723],[27.87109526 17.29297615],[28.18388444 17.87377063],[28.51351822 18.44910597],[28.86020801 19.0188035 ],[29.22421389 19.5827017 ],[29.60584799 20.14064802],[30.00547802 20.69249135],[30.42353079 21.23807497],[30.86049622 21.7772297 ],[31.31693157 22.30976718],[31.79346641 22.83547311],[32.29080802 23.35410013],[32.80974776 23.86536026],[33.35116819 24.36891668],[33.91605134 24.86437444],[34.50548814 25.35126997],[35.12068924 25.82905889],[35.76299745 26.29710184],[36.43361583 26.7544589 ],[37.13320055 27.1996516 ],[37.86196096 27.63081937],[38.61995065 28.0459751 ],[39.40712376 28.44306983],[40.22332478 28.82000125],[41.06828081 29.17461897],[41.94159429 29.50472992],[42.84273579 29.80810427],[43.77103697 30.08248212],[44.72568372 30.325581  ],[45.70570961 30.53510391],[46.70998956 30.7087483 ],[47.73723399 30.84421569],[48.78598338 30.93922207],[49.85460338 30.9915091 ],[50.94128046 30.99885598]
384,[25.  5.],[25.00127192  5.50438145],[25.00685002  6.02211537],[25.01813332  6.55798957],[25.0341086   7.11217462],[25.05461383  7.68458572],[25.08072471  8.27490182],[25.11367841  8.88179477],[25.15501925  9.50258128],[25.20694339 10.13414059],[25.27217169 10.77360477],[25.3531244  11.41839998],[25.45116784 12.06631641],[25.56672484 12.71553104],[25.69986713 13.36453191],[25.85059411 14.01204863],[26.01885606 14.65702066],[26.20457414 15.29857018],[26.40765718 15.93597669],[26.62801547 16.5686538 ],[26.86557225 17.19612824],[27.12027301 17.81802101],[27.39209301 18.43403048],[27.6810435 19.0439174],[27.98717676 19.64749154],[28.31059029 20.24459991],[28.6514305  20.83511618],[29.00989594 21.41893128],[29.38624044 21.99594492],[29.78077616 22.56605784],[30.19387681 23.12916461],[30.62598113 23.68514677],[31.07759675 24.23386621],[31.54930462 24.77515855],[32.04176397 25.30882622],[32.55571809 25.8346313 ],[33.09200102 26.35228761],[33.65154515 26.86145197],[34.23539013 27.36171428],[34.84469304 27.85258613],[35.48074008 28.33348739],[36.14486413 28.80366477],[36.83806303 29.26193395],[37.56074044 29.70657659],[38.31297624 30.13560858],[39.09475525 30.54697629],[39.90595397 30.9385694 ],[40.74633183 31.30822758],[41.61549225 31.65382932],[42.51278643 31.97359348],[43.43728349 32.26633958],[44.38790822 32.53130506],[45.36359152 32.76776821],[46.36330521 32.97488757],[47.3860436  33.15167714],[48.43080388 33.29697163],[49.4965628  33.40938454],[50.58224618 33.48727648]
512,[25.  5.],[24.99952409  5.50461442],[24.99624473  6.02306175],[24.98593226  6.55986151],[24.96506578  7.11477687],[24.93225136  7.68750688],[24.88708595  8.27730286],[24.82948738  8.8822519 ],[24.75993539  9.49958954],[24.67953579 10.12666377],[24.58976923 10.76129169],[24.49216447 11.40166971],[24.38815676 12.04628527],[24.27909716 12.69386673],[24.16629581 13.34334991],[24.0510483  13.99384851],[23.93462762 14.64462266],[23.81825581 15.29504798],[23.70309186 15.9445918 ],[23.59026007 16.59280085],[23.48089999 17.23929452],[23.37618022 17.883752  ],[23.27726169 18.52589156],[23.18533082 19.16546316],[23.10178143 19.80225986],[23.0282232  20.43609586],[22.96592924 21.06672627],[22.91513736 21.69380801],[22.87498033 22.31697476],[22.84395065 22.93593996],[22.8202575  23.55053598],[22.80190091 24.16070144],[22.78666909 24.76645444],[22.77217183 25.36786272],[22.75589704 25.96501073],[22.73525987 26.55796478],[22.70762965 27.14673893],[22.67038299 27.73126599],[22.62132732 28.31141099],[22.55936231 28.88705978],[22.48438878 29.45818687],[22.39660744 30.02482845],[22.29619199 30.58704481],[22.18328818 31.14491265],[22.05801306 31.69852044],[21.92045485 32.24796415],[21.77067286 32.79334359],[21.60869769 33.33475932],[21.4345314  33.87231003],[21.24814776 34.40609042],[21.04949239 34.93618929],[20.8384829 35.462688 ],[20.61500883 35.98565914],[20.37893154 36.50516534],[20.13008391 37.02125823],[19.86826983 37.53397741],[19.59326354 38.04334956],[19.30480876 38.54938744],[19.00261752 39.05208889],[18.68636883 39.55143577],[18.35570702 40.04739278],[18.01023978 40.53990608],[17.6495359  41.02890177],[17.27312266 41.5142841 ],[16.88048274 41.99593344],[16.4710508 42.4737038],[16.0442095  42.94742003],[15.59928499 43.41687452],[15.13554177 43.88182322],[14.65217682 44.34198105],[14.14831301 44.79701641],[13.62299155 45.24654471],[13.07516338 45.69012065],[12.50367948 46.12722904],[11.90727978 46.55727383],[11.28473882 46.97946087],[10.63521226 47.39258158],[ 9.95832462 47.79502019],[ 9.25391846 48.18497838],[ 8.52191689 48.56059335],[ 7.76233399 48.91994636],[ 6.97528242 49.26106738],[ 6.16098038 49.58193905],[ 5.31975846 49.88050123],[ 4.45206652 50.15465613]
640,[25.  5.],[25.00111459  5.50195466],[25.00641229  6.01116128],[25.0182311   6.53185849],[25.03645856  7.06392623],[25.06089691  7.60535572],[25.09246501  8.15428969],[25.13235872  8.70909894],[25.18164503  9.26834194],[25.24121937  9.83074567],[25.31180837 10.39519221],[25.39398608 10.96070672],[25.48819828 11.52644554],[25.59478932 12.09168387],[25.71402739 12.6558033 ],[25.8461259  13.21827958],[25.99125347 13.77867285],[26.14952511 14.33662383],[26.32099864 14.89185002],[26.50570305 15.44413212],[26.70367374 15.99329607],[26.9149663  16.53920138],[27.13965913 17.0817342 ],[27.37785575 17.62080133],[27.62968681 18.15632485],[27.89531189 18.68823735],[28.1749212  19.21647758],[28.46868051 19.74101933],[28.7765779  20.26196381],[29.09831373 20.77961427],[29.43333649 21.2944545 ],[29.78092935 21.80708022],[30.14028111 22.31813361],[30.51054435 22.82824639],[30.89086876 23.33800362],[31.2804058  23.84793376],[31.6782987  24.35851402],[32.08367455 24.87017566],[32.49564464 25.38330279],[32.9133101  25.89822765],[33.33576798 26.41522693],[33.76211545 26.93452149],[34.19145221 27.456279  ],[34.62288177 27.98061807],[35.05551287 28.50761267],[35.48846133 29.037296  ],[35.92085286 29.56966359],[36.35182675 30.10467563],[36.78054016 30.64225894],[37.20617286 31.1823088 ],[37.6279318  31.72469113],[38.04505511 32.26924529],[38.45681503 32.81578764],[38.86251955 33.36411593],[39.26151249 33.91401423],[39.65317223 34.46525809],[40.03690918 35.01761959],[40.41216245 35.57087188],[40.77839581 36.12479301],[41.13509341 36.67916884],[41.48175543 37.23379503],[41.8178939  37.78847808],[42.14302882 38.34303553],[42.45668486 38.8972953 ],[42.75838866 39.45109435],[43.04766708 40.00427667],[43.32404649 40.55669084],[43.58705316 41.10818722],[43.83621479 41.65861499],[44.07106305 42.20781941],[44.29113969 42.75563831],[44.496102   43.30186386],[44.68591882 43.84618969],[44.86086906 44.38825365],[45.02134814 44.92773916],[45.16776589 45.46441349],[45.30053656 45.99811841],[45.42006973 46.52875914],[45.52676335 47.05629458],[45.62099837 47.58072824],[45.70313475 48.10209995],[45.77350869 48.62047842],[45.83243082 49.1359546 ],[45.88018517 49.64863596],[45.91702883 50.15864148]
768,[25.  5.],[25.00124848  5.49969433],[25.00747585  5.9983751 ],[25.02237806  6.49554479],[25.04713556  6.99114041],[25.0816862   7.48522974],[25.12598048  7.9778805 ],[25.17998464  8.4691556 ],[25.243681    8.95911428],[25.31706747  9.44781164],[25.40015725  9.93529806],[25.49297844 10.42161882],[25.59557379 10.90681373],[25.7080005  11.39091692],[25.83033009 11.87395666],[25.96264832 12.35595516],[26.10505524 12.83692851],[26.25766529 13.31688653],[26.42060747 13.79583265],[26.5940257 14.2737638],[26.77807912 14.75067029],[26.97294263 15.22653555],[27.17880749 15.70133601],[27.39588198 16.17504077],[27.62439225 16.64761129],[27.86458327 17.11900104],[28.11671989 17.58915496],[28.38108811 18.05800896],[28.65799644 18.52548925],[28.94777747 18.99151156],[29.25078964 19.45598022],[29.56741922 19.91878713],[29.8980825  20.37981049],[30.24322827 20.8389134 ],[30.60334063 21.29594214],[30.97894202 21.75072425],[31.37059677 22.20306623],[31.77891496 22.65275093],[32.20455681 23.09953443],[32.64823759 23.54314242],[33.11073318 23.98326601],[33.59288626 24.41955669],[34.09561342 24.85162052],[34.61991305 25.27901119],[35.16687436 25.70122183],[35.7376876  26.11767527],[36.3336042  26.52767808],[36.95562852 26.9302119 ],[37.6042572  27.32380875],[38.27970201 27.70676097],[38.98210388 28.07729394],[39.71152193 28.43357542],[40.46792569 28.77372015],[41.25118832 29.09579313],[42.06107991 29.39781353],[42.89726069 29.67775915],[43.7592744 29.9335714],[44.64654163 30.16316107],[45.55835344 30.36441455],[46.49386507 30.53520085],[47.45208992 30.67337923],[48.43189385 30.77680751],[49.43198983 30.84335112],[50.45093302 30.87089277]
896,[25.  5.],[25.00126473  5.50294479],[25.00775481  6.01635366],[25.02387148  6.54634405],[25.05184115  7.09429798],[25.09270282  7.65916493],[25.14739266  8.23846921],[25.21666366  8.8291635 ],[25.3011072   9.42852692],[25.40116514 10.03421347],[25.51714983 10.6442036 ],[25.64926949 11.25676609],[25.79765216 11.87042487],[25.96236708 12.48392836],[26.14344348 13.0962211 ],[26.34088688 13.70641788],[26.55469294 14.31378007],[26.78485913 14.91769422],[27.03139459 15.51765272],[27.29432822 16.11323651],[27.57371554 16.70409952],[27.86964437 17.28995489],[28.18223965 17.87056264],[28.5116677  18.44571861],[28.8581399 19.0152446],[29.22191628 19.57897951],[29.60330887 20.13677114],[30.00268513 20.68846872],[30.42047161 21.23391585],[30.85715781 21.77294368],[31.31330055 22.30536422],[31.78952877 22.83096354],[32.28654907 23.34949472],[32.80515197 23.86067032],[33.34621906 24.36415412],[33.91073125 24.8595519 ],[34.49977817 25.34640093],[35.11456901 25.82415788],[35.75644489 26.29218461],[36.42661135 26.74954548],[37.12573222 27.19476912],[37.85402168 27.62599922],[38.6115346  28.04125005],[39.39822667 28.43847386],[40.21394406 28.81556946],[41.05841568 29.17038757],[41.93124593 29.50073608],[42.83190749 29.80438606],[43.75973426 30.07907844],[44.7139145 30.3225314],[45.69348427 30.53244852],[46.69732114 30.70652768],[47.72413829 30.84247063],[48.77247906 30.93799349],[49.84071209 30.99083779],[50.92702692 30.99878246]
1024,[25.  5.],[25.00127188  5.5043747 ],[25.00783396  6.02207045],[25.02416954  6.55776521],[25.05256375  7.11139795],[25.09415412  7.68260742],[25.15011939  8.27084446],[25.22154431  8.87463596],[25.30927915  9.49120305],[25.41395182 10.11741018],[25.53603283 10.75052018],[25.6758512  11.38818866],[25.83361786 12.02841101],[26.00945348 12.66948148],[26.20341368 13.30995676],[26.41551133 13.94862232],[26.64573563 14.58446156],[26.89406855 15.21662758],[27.16049854 15.84441776],[27.44503208 16.46725067],[27.74770326 17.08464543],[28.06858175 17.69620325],[28.40777959 18.30159089],[28.76545695 18.90052586],[29.1418272  19.49276319],[29.53716155 20.0780835 ],[29.95179352 20.65628202],[30.38612329 21.22715856],[30.84062231 21.79050805],[31.31583821 22.34611136],[31.81240018 22.89372638],[32.33102503 23.4330788 ],[32.87252409 23.96385269],[33.43781101 24.48568019],[34.0279108  24.99813036],[34.64397013 25.50069648],[35.28726925 25.99278164],[35.95913817 26.47361441],[36.66057    26.94198471],[37.39195751 27.39613836],[38.15336479 27.83405091],[38.94475742 28.25362792],[39.76598893 28.6527182 ],[40.6167918  29.02912087],[41.49677002 29.38059088],[42.40539162 29.70484519],[43.34198151 29.99956975],[44.30571444 30.26242715],[45.2956082  30.49106508],[46.31051729 30.68312551],[47.34912683 30.83625471],[48.40994706 30.94811401],[49.49130834 31.01639131],[50.5913568  31.03881345]
1152,[25.  5.],[25.00127312  5.50462182],[25.00784765  6.02305844],[25.02422117  6.55973902],[25.05268903  7.11435316],[25.09439581  7.68653765],[25.1505376  8.2758749],[25.22224879  8.88122872],[25.3104414   9.50006323],[25.41578624 10.12921299],[25.53878345 10.76580767],[25.67978692 11.40738324],[25.83902625 12.05183276],[26.01663459 12.69736241],[26.21267504 13.34245334],[26.42716397 13.98582659],[26.66009123 14.6264109 ],[26.91143733 15.2633133 ],[27.18118809 15.89579242],[27.46934671 16.52323441],[27.77594401 17.14513131],[28.10104682 17.7610617 ],[28.44476515 18.37067335],[28.80725825 18.97366771],[29.18873999 19.56978607],[29.58948375 20.15879693],[30.00982699 20.74048462],[30.45017592 21.31463868],[30.91101022 21.88104394],[31.39288816 22.43947096],[31.89645221 22.98966655],[32.42243532 23.53134419],[32.97166808 24.06417404],[33.54508682 24.58777218],[34.14374301 25.1016888 ],[34.76881398 25.60539486],[35.42161526 26.09826686],[36.103425   26.57943955],[36.81507694 27.04754563],[37.55686198 27.5007362 ],[38.3288148  27.93695531],[39.13086681 28.35408051],[39.96283371 28.74993449],[40.82440703 29.1222917 ],[41.71514658 29.46888413],[42.63447307 29.78740782],[43.58166094 30.07553005],[44.55583137 30.33089735],[45.55594558 30.55114425],[46.58079857 30.73390277],[47.62901318 30.87681278],[48.69903472 30.97753306],[49.78912621 31.03375318],[50.89736416 31.04320612]
1280,[25.  5.],[25.00127312  5.50462182],[25.00782233  6.02305894],[25.02409193  6.55974321],[25.05237301  7.11436719],[25.09386007  7.68656766],[25.14977555  8.27592641],[25.22128624  8.88155406],[25.30938477  9.50138181],[25.41480883 10.13239616],[25.53809393 10.77157917],[25.67962552 11.41632173],[25.83965903 12.06439396],[26.01834602 12.71389596],[26.21576169 13.3632174 ],[26.43192942 14.01100086],[26.66684209 14.65610816],[26.9204804  15.29758953],[27.19282829 15.93465565],[27.48388591 16.56665231],[27.79368041 17.19303773],[28.12227498 17.81336213],[28.46977641 18.42724952],[28.83634159 19.03438138],[29.22218315 19.634482  ],[29.62757459 20.22730526],[30.05285519 20.8126226 ],[30.49843478 21.39021189],[30.96479869 21.95984695],[31.45251308 22.5212875 ],[31.96223071 23.07426925],[32.4946478  23.61854388],[33.05025899 24.15414081],[33.62906146 24.68171321],[34.23065654 25.20242598],[34.85459239 25.7174913 ],[35.50050503 26.22792798],[36.16810944 26.73455674],[36.85718557 27.23802944],[37.56756452 27.73885923],[38.29911917 28.23744508],[39.05175836 28.73409107],[39.82542347 29.22902193],[40.62008626 29.72239586],[41.43570665 30.21429087],[42.27217628 30.7046837 ],[43.12934315 31.19347799],[44.00706209 31.68054601],[44.90520314 32.16574383],[45.82364693 32.64891719],[46.76228109 33.12990635],[47.72099727 33.60855044],[48.69968896 34.08469115],[49.69824989 34.55817563],[50.71657324 35.02885807]
1408,[25.  5.],[24.99872803  5.50439097],[24.99217374  6.02170766],[24.97592832  6.55502357],[24.94793535  7.10178175],[24.90747477  7.65923941],[24.85395263  8.22505804],[24.78691463  8.79721632],[24.70602578  9.3739641 ],[24.6110479   9.95379331],[24.50181936 10.53541129],[24.37823688 11.11771588],[24.24023945 11.69977241],[24.08779438 12.28079255],[23.92088524 12.86011497],[23.73950168 13.43718773],[23.54363084 14.01155245],[23.33325018 14.5828299 ],[23.10832145 15.15070725],[22.86878572 15.7149266 ],[22.61455917 16.27527472],[22.34552951 16.83157401],[22.06155287 17.3836744 ],[21.76245107 17.93144607],[21.44800899 18.474773  ],[21.11797214 19.01354703],[20.77204415 19.54766249],[20.4098842  20.07701119],[20.03110426 20.60147763],[19.635266  21.1209344],[19.22187751 21.63523761],[18.79038939 22.14422222],[18.34019056 22.64769713],[17.87060326 23.14543999],[17.38087756 23.63719149],[16.87018493 24.12264893],[16.33761103 24.60145902],[15.78214735 25.07320952],[15.20268176 25.53741958],[14.59798766 25.99352831],[13.96671811 26.44087687],[13.30774403 26.8784669 ],[12.62054391 27.30474956],[11.90496272 27.7178704 ],[11.16092757 28.11590381],[10.38846096 28.49686556],[ 9.58768951 28.85871908],[ 8.75885114 29.1993797 ],[ 7.90230215 29.51671955],[ 7.01852426 29.80857316],[ 6.10813152 30.07274363],[ 5.17187709 30.30700956],[ 4.21065975 30.50913267],[ 3.2255301  30.67686615],[ 2.21769653 30.80796371],[ 1.18853065 30.90018937],[ 0.13957232 30.95132805],[-0.92746591 30.95919679]
1536,[25.  5.],[24.99873034  5.50392998],[24.99219068  6.02029245],[24.97592328  6.55421306],[24.9476614   7.10607964],[24.90628014  7.67553438],[24.85064468  8.26167069],[24.77977234  8.86233601],[24.69290274  9.47453447],[24.58946096 10.09535214],[24.46902378 10.72226858],[24.33130037 11.35312283],[24.17610676 11.98606828],[24.00333969 12.61953523],[23.81295324 13.25219679],[23.6049384  13.88293751],[23.37930544 14.51082455],[23.13606897 15.13508159],[22.87523537 15.75506506],[22.59679231 16.37024285],[22.30070001 16.98017517],[21.98688392 17.58449746],[21.65522861 18.18290509],[21.30557244 18.77513972],[20.9377029 19.3609771],[20.55135231 19.94021595],[20.14619373 20.51266794],[19.72183682 21.07814838],[19.27782359 21.63646746],[18.81362377 22.18742186],[18.32862979 22.73078639],[17.82215101 23.26630569],[17.29340734 23.79368533],[16.74152183 24.31258254],[16.16551227 24.82259582],[15.56428143 25.32325343],[14.936606   25.81400012],[14.28112372 26.29418181],[13.59664036 26.7628147 ],[12.8825547  27.21834042],[12.13870754 27.65882438],[11.36507931 28.08222082],[10.56175576 28.48642302],[ 9.72893815 28.86927186],[ 8.86695099 29.22856137],[ 7.97624944 29.56204444],[ 7.05742656 29.8674393 ],[ 6.11122041 30.14243673],[ 5.13852094 30.38470797],[ 4.1403765  30.59191342],[ 3.1180001  30.76171209],[ 2.07277516 30.89177182],[ 1.00626078 30.97978031],[-0.07980354 31.02345688]
1664,[25.  5.],[24.99872749  5.50449896],[24.99215916  6.02256727],[24.9758045   6.55875775],[24.94737327  7.112884  ],[24.90572438  7.68458376],[24.84969474  8.27314515],[24.77824364  8.87678655],[24.69056041  9.49262604],[24.58604109 10.11762153],[24.46423715 10.74912811],[24.32483796 11.38487978],[24.16764625 12.02293976],[23.99255089 12.66166104],[23.79950235 13.29965089],[23.58849118 13.93573811],[23.35952948 14.56894297],[23.11263508 15.19844991],[22.8478183  15.82358265],[22.56507084 16.44378198],[22.26435655 17.05858561],[21.94560372 17.66761032],[21.60869863 18.27053591],[21.25347992 18.8670909 ],[20.8797337  19.45703967],[20.48718906 20.04017087],[20.07551375 20.61628686],[19.64430989 21.18519392],[19.19310951 21.74669309],[18.72136975 22.3005713 ],[18.22846756 22.84659262],[17.71369377 23.38448944],[17.17624638 23.91395317],[16.61522281 24.43462434],[16.02961115 24.9460817 ],[15.41827998 25.44782993],[14.77996672 25.93928558],[14.11331555 26.41972503],[13.41725371 26.88801858],[12.69133729 27.34246097],[11.93548719 27.78104454],[11.14972033 28.20168994],[10.33416375 28.60226018],[ 9.48906387 28.98056782],[ 8.61479394 29.33438039],[ 7.7118614  29.66142646],[ 6.78091518 29.9594024 ],[ 5.82275273 30.2259799 ],[ 4.83832677 30.45881429],[ 3.8287518 30.6555535],[ 2.79531014 30.81384798],[ 1.73945759 30.93136121],[ 0.66282846 31.00578112],[-0.43275993 31.03483219]
1792,[25.  5.],[24.99872688  5.50462182],[24.99215235  6.02305844],[24.97577883  6.55973902],[24.94731097  7.11435316],[24.90560419  7.68653765],[24.84946717  8.27583008],[24.77778921  8.88092258],[24.68969745  9.49908708],[24.58455091 10.12713104],[24.46186756 10.76226186],[24.32130938 11.4020884 ],[24.16265928 12.04456582],[23.98579293 12.68795394],[23.79065294 13.33078006],[23.57722615 13.97180479],[23.34552407 14.60999058],[23.0955661  15.24447303],[22.82736545 15.8745349 ],[22.54091739 16.49958263],[22.23618941 17.11912531],[21.91311301 17.73275578],[21.57157684 18.3401338 ],[21.21142078 18.94097096],[20.83243076 19.53501719],[20.434334  20.1220485],[20.01679449 20.70185587],[19.57940852 21.27423498],[19.12170003 21.8389765 ],[18.64311556 22.3958568 ],[18.14301879 22.94462871],[17.62068437 23.48501223],[17.07529089 24.01668477],[16.5059129  24.53927065],[15.91151175 25.05232964],[15.29092502 25.55534395],[14.64285443 26.04770342],[13.96599621 26.52858902],[13.25943808 26.99671071],[12.52283885 27.45026639],[11.75614918 27.88721599],[10.95942061 28.30545124],[10.13281856 28.70280806],[ 9.27663104 29.07707343],[ 8.39127618 29.42599098],[ 7.47730957 29.74726741],[ 6.53543153 30.03857952],[ 5.56649405 30.29758205],[ 4.57150755 30.52191628],[ 3.55164724 30.7092194 ],[ 2.50825904 30.85713465],[ 1.44286506 30.96332223],[ 0.35716851 31.02547107],[-0.74694208 31.04131121]
1920,[25.  5.],[24.99872688  5.50462182],[24.99215235  6.02305844],[24.97577883  6.55973902],[24.94731097  7.11435316],[24.90560419  7.68653765],[24.8494624  8.2758749],[24.77773527  8.88135118],[24.68947108  9.50066281],[24.58396628 10.13072013],[24.4607036  10.76857983],[24.31931383 11.41170615],[24.15955479 12.05793136],[23.98128434 12.70540923],[23.78443342 13.35257568],[23.56898219 13.99811298],[23.33493921 14.64091678],[23.08232375 15.28006599],[22.81115074 15.9147955 ],[22.52141827 16.54447145],[22.2130971  17.16856907],[21.8861219  17.78665282],[21.54038395 18.39835859],[21.17572481 19.00337783],[20.79193086 19.60144322],[20.38872826 20.19231587],[19.96577819 20.7757735 ],[19.52267218 21.35159964],[19.05892724 21.91957338],[18.57398063 22.47945962],[18.06718417 23.03099931],[17.53779783 23.57389964],[16.98498248 24.10782384],[16.40779156 24.63238008],[15.80516164 25.14710941],[15.17590141 25.65147208],[14.51867915 26.14483189],[13.83224097 26.62628026],[13.11582731 27.09437763],[12.3691948  27.54723137],[11.59232258 27.98277062],[10.78529538 28.39885968],[ 9.94831528 28.79330885],[ 9.0817101  29.16388091],[ 8.18594083 29.50829699],[ 7.2616091  29.82424322],[ 6.30946426 30.10937805],[ 5.33041041 30.36134043],[ 4.32551303 30.57775866],[ 3.29600519 30.75626009],[ 2.24329344 30.89448157],[ 1.16896309 30.99008071],[ 0.07478291 31.0407479 ],[-1.03729078 31.04421908]
2048,[25.  5.],[24.99872688  5.50462182],[24.99215235  6.02305844],[24.97577883  6.55973902],[24.94731097  7.11435316],[24.90560419  7.68653765],[24.8494624  8.2758749],[24.77770374  8.88159344],[24.68929796  9.50184885],[24.58347667 10.13370144],[24.45968864 10.7740635 ],[24.3175341  11.42025726],[24.15674576 12.06999473],[23.97716343 12.72132585],[23.77870613 13.37259702],[23.5613469  14.02241367],[23.32509103 14.6696059 ],[23.06995724 15.31319695],[22.79596186 15.95237465],[22.50310547 16.58646548],[22.19136183 17.21491136],[21.86066856 17.83724876],[21.51091936 18.45309004],[21.14195739 19.06210672],[20.75356937 19.6640145 ],[20.3454804  20.25855969],[19.9173489  20.84550689],[19.46876173 21.42462756],[18.99922913 21.99568934],[18.5081793  22.55844569],[17.99495249 23.11262575],[17.45879435 23.65792404],[16.89884842 24.19398964],[16.31414757 24.7204147 ],[15.70360412 25.23672167],[15.06599856 25.74234897],[14.39996649 26.23663456],[13.70430345 26.71858275],[12.97840053 27.18660959],[12.22211084 27.63873507],[11.43544162 28.07285859],[10.61851025 28.4868181 ],[ 9.77155485 28.87839943],[ 8.89494229 29.24534227],[ 7.98917564 29.58534637],[ 7.05490155 29.8960784 ],[ 6.09291741 30.17517959],[ 5.10417824 30.42027418],[ 4.08980324 30.62897856],[ 3.05108199 30.79891128],[ 1.98948009 30.9277038 ],[ 0.90664439 31.01301206],[-0.19559257 31.0525288 ]
2176,[25.  5.],[24.99872688  5.50462182],[24.99215235  6.02305844],[24.97577883  6.55973902],[24.94731097  7.11435316],[24.90560419  7.68653765],[24.8494624  8.2758749],[24.77775125  8.88122839],[24.68955884  9.50006161],[24.58421443 10.12920891],[24.46121794 10.76580017],[24.32021551 11.40737154],[24.16097759 12.05181625],[23.98337104 12.69734062],[23.78733279 13.34242593],[23.57284646 13.98579332],[23.33992222 14.62637163],[23.08857955 15.26326794],[22.81883264 15.89574097],[22.53067827 16.5231769 ],[22.22408563 17.14506785],[21.89898788 17.7609924 ],[21.55527502 18.37059838],[21.19278778 18.97358726],[20.81131228 19.56970034],[20.41057517 20.15870616],[19.99023898 20.74038904],[19.5498975  21.31453857],[19.08907107 21.88093958],[18.60720142 22.43936265],[18.1036461  22.98955458],[17.57767219 23.5312289 ],[17.02844911 24.06405578],[16.45504056 24.58765132],[15.8563951  25.10156572],[15.23133545 25.60526999],[14.57854611 26.09814064],[13.89674887 26.57931257],[13.18510978 27.04741865],[12.44333784 27.50061011],[11.67139831 27.93683102],[10.86935974 28.35395899],[10.03740638 28.74981673],[ 9.17584666 29.12217873],[ 8.28512071 29.46877701],[ 7.36580775 29.78730762],[ 6.41863328 30.07543788],[ 5.44447607 30.33081434],[ 4.44437479 30.55107154],[ 3.4195344  30.73384152],[ 2.37133198 30.87676416],[ 1.30132211 30.97749823],[ 0.2112417 31.0337333],[-0.89698584 31.04320237]
