128,[25.  5.],[25.00124812  5.49962188],[25.00747225  5.99810455],[25.02236656  6.49506554],[25.04711287  6.99053735],[25.08165147  7.4845798 ],[25.12593592  7.97724723],[25.17993535  8.46859199],[25.24363426  8.95866423],[25.31703225  9.44751112],[25.40014368  9.93517617],[25.49299749 10.42169866],[25.59563698 10.90711327],[25.70811966 11.3914497 ],[25.83051717 11.8747324 ],[25.96291527 12.35698039],[26.10541392 12.83820697],[26.25812737 13.31841965],[26.42118443 13.79761991],[26.59472876 14.27580304],[26.77891927 14.75295797],[26.97148591 15.23008278],[27.16519247 15.71019614],[27.35251397 16.19604547],[27.53053897 16.68787568],[27.69876127 17.18469915],[27.85676568 17.68558247],[28.00424332 18.1897028 ],[28.14097355 18.69632705],[28.26681042 19.20480622],[28.38167054 19.71457118],[28.48552193 20.22512771],[28.5783739  20.73605098],[28.660268   21.24697975],[28.73126996 21.75761042],[28.79146276 22.26769118],[28.84094058 22.77701622],[28.87980372 23.28542022],[28.90815432 23.79277312],[28.92609282 24.29897524],[28.93371506 24.80395278],[28.93110998 25.30765376],[28.91835776 25.81004428],[28.89552837 26.31110522],[28.86268052 26.81082929],[28.81986079 27.30921845],[28.76710305 27.80628164],[28.70442801 28.30203278],[28.6318429  28.79648911],[28.54934131 29.28966966],[28.45690295 29.78159405],[28.35449358 30.27228134],[28.2420649  30.76174918],[28.11955441 31.25001295],[27.98688527 31.7370851 ],[27.84396613 32.22297457],[27.69069091 32.70768621],[27.52693849 33.19122036],[27.35257238 33.67357237],[27.16744026 34.15473218],[26.97137348 34.63468391],[26.76418647 35.11340546],[26.54567596 35.590868  ],[26.31562021 36.06703558],[26.07377805 36.54186452],[25.81988777 37.01530291],[25.55366589 37.48728987],[25.27480582 37.95775488],[24.98297621 38.42661689],[24.67781926 38.89378334],[24.35894869 39.35914904],[24.02594753 39.82259489],[23.67836563 40.28398639],[23.31571688 40.74317186],[22.93747603 41.19998048],[22.54307524 41.65421992],[22.13190007 42.10567368],[21.7032851  42.55409787],[21.25650891 42.99921751],[20.79078847 43.44072227],[20.30527283 43.87826128],[19.79903594 44.31143721],[19.2710686  44.73979916],[18.72026929 45.16283428],[18.14543381 45.57995777],[17.54532685 45.99044566],[16.91899745 46.39322666],[16.26598314 46.78679952],[15.58608159 47.16944389],[14.87916297 47.5393734 ],[14.14518062 47.89474453],[13.38417873 48.23366109],[12.59629912 48.55417765],[11.78178795 48.85430348],[10.94100254 49.13200713],[10.07441797 49.38522158],[ 9.18263374 49.61185   ],[ 8.26638017 49.8097722 ],[ 7.32652462 49.97685172],[ 6.3640775  50.11094359]
256,[25.  5.],[25.00126127  5.50225225],[25.00771653  6.01358486],[25.02370477  6.54024814],[25.05129739  7.08249162],[25.09126728  7.63744112],[25.14428897  8.20241843],[25.21090129  8.77513222],[25.29150928  9.35360038],[25.38640658  9.93611101],[25.49579756 10.52119303],[25.61981725 11.10758887],[25.7585491  11.69422909],[25.91204059 12.28020903],[26.08031674 12.86476748],[26.26339161 13.44726713],[26.46127816 14.02717698],[26.67399634 14.60405638],[26.90158005 15.17754072],[27.14056314 15.74885216],[27.38037952 16.32229838],[27.61014575 16.90178859],[27.8256929  17.48748064],[28.02636523 18.07771718],[28.21168843 18.67095896],[28.38138485 19.26586919],[28.53533678 19.86128233],[28.67355703 20.45619427],[28.79616255 21.04975363],[28.90335072 21.64125095],[28.9953784  22.23010661],[29.0725437  22.81585801],[29.13517058 23.39814657],[29.1835959  23.97670493],[29.21815889 24.5513446 ],[29.23919273 25.12194438],[29.24701789 25.68843961],[29.24193717 26.25081239],[29.22423197 26.80908281],[29.1941597  27.36330117],[29.15195205 27.91354115],[29.09781399 28.45989392],[29.03192328 29.00246306],[28.95443042 29.54136025],[28.86545882 30.07670165],[28.76510529 30.60860487],[28.65344046 31.13718645],[28.53050946 31.66255985],[28.39633248 32.18483371],[28.25090528 32.70411053],[28.09419975 33.22048556],[27.92616427 33.73404589],[27.74672403 34.24486974],[27.55578116 34.75302585],[27.35321483 35.25857294],[27.13888108 35.76155929],[26.91261259 36.26202226],[26.67421825 36.75998787],[26.42348256 37.25547036],[26.16016483 37.74847166],[25.88399823 38.23898084],[25.59468859 38.72697341],[25.29191297 39.21241061],[24.97531807 39.69523842],[24.64451828 40.17538652],[24.29909347 40.65276703],[23.93858653 41.12727297],[23.5625005  41.59877651],[23.1702953  42.06712686],[22.76138408 42.53214784],[22.33512905 42.99363497],[21.89083681 43.45135206],[21.42775296 43.90502719],[20.94505615 44.35434796],[20.44185121 44.79895588],[19.91716143 45.23843976],[19.36991985 45.67232777],[18.79895925 46.10007804],[18.20300093 46.5210675 ],[17.58089094 46.93441786],[16.93195451 47.33879036],[16.25590747 47.73251367],[15.55259876 48.11380017],[14.82195865 48.48080124],[14.0640078  48.83161379],[13.27886437 49.16428413],[12.46675089 49.47681186],[11.62800108 49.76715441],[10.76306658 50.0332321 ]
384,[25.  5.],[25.00125883  5.50176369],[25.00766227  6.01027006],[25.02338239  6.52966917],[25.05024395  7.05983022],[25.08877849  7.59865737],[25.13944324  8.14424861],[25.20259927  8.69497931],[25.27851687  9.24944612],[25.36739282  9.80643924],[25.46936661 10.36492078],[25.58453465 10.92400465],[25.71296273 11.48293807],[25.85469684 12.04108452],[26.0097724  12.59790828],[26.17822217 13.15296043],[26.36008281 13.70586616],[26.55540053 14.25631343],[26.76423573 14.80404275],[26.98666695 15.34883812],[27.21960116 15.89193298],[27.45349268 16.43740462],[27.67847403 16.98895695],[27.89073548 17.54681402],[28.08963602 18.10950459],[28.27469087 18.67565356],[28.44558911 19.24406025],[28.60216229 19.81367022],[28.74435974 20.38356718],[28.87222636 20.95296616],[28.98588254 21.52120489],[29.08550615 22.08773398],[29.17131678 22.65210653],[29.24356214 23.21396741],[29.30250654 23.77304263],[29.34842134 24.32912903],[29.38157716 24.88208446],[29.40223761 25.43181863],[29.41065441 25.9782847 ],[29.40706371 26.52147168],[29.39168333 27.06139757],[29.3647108  27.59810336],[29.3263221  28.13164774],[29.27667086 28.66210251],[29.215888   29.18954868],[29.14408164 29.7140731 ],[29.06133721 30.23576566],[28.96771774 30.75471691],[28.86326419 31.27101613],[28.74799586 31.78474966],[28.62191074 32.29599962],[28.4849859  32.80484282],[28.33717779 33.31134984],[28.17842242 33.81558431],[28.00863555 34.31760233],[27.82771268 34.81745193],[27.63552902 35.31517263],[27.4319392  35.81079504],[27.21677702 36.30434044],[26.98985493 36.79582041],[26.75096343 37.2852364 ],[26.49987026 37.77257928],[26.23631947 38.25782876],[25.9600303  38.74095287],[25.67069582 39.22190717],[25.36798144 39.70063399],[25.05152312 40.17706142],[24.72092535 40.6511022 ],[24.37575889 41.12265239],[24.01555814 41.59158977],[23.63981822 42.05777206],[23.24799164 42.52103472],[22.83948456 42.98118847],[22.41365257 43.43801632],[21.96979592 43.89127008],[21.50715412 44.34066633],[21.02489985 44.78588152],[20.52213213 45.22654639],[19.99786846 45.66223918],[19.45103607 46.09247769],[18.88046187 46.51670979],[18.28486111 46.9343021 ],[17.66310723 47.34434564],[17.01458873 47.7454547 ],[16.33905522 48.13593832],[15.63635757 48.51401331],[14.90642826 48.87783681],[14.14928985 49.22551199],[13.36506197 49.55509163],[12.55396812 49.86458207],[11.7163425  50.15194761]
512,[25.  5.],[25.00125794  5.50158518],[25.00764614  6.0092429 ],[25.02329521  6.52672022],[25.04997303  7.05389161],[25.08815749  7.58884873],[25.13825893  8.12986057],[25.2006011  8.6754493],[25.27542646  9.22433903],[25.36291218  9.77543035],[25.46318491 10.32778047],[25.57633377 10.88058476],[25.70242165 11.43315975],[25.84149498 11.98492756],[25.99359207 12.53540175],[26.15875021 13.08417449],[26.33701166 13.63090503],[26.52842867 14.17530931],[26.73306772 14.71715067],[26.95101307 15.25623159],[27.17924647 15.79375543],[27.40843636 16.33367713],[27.62893617 16.87958917],[27.83702638 17.43171384],[28.03208577 17.98863116],[28.21364211 18.5490137 ],[28.38138914 19.11170236],[28.53515679 19.6756787 ],[28.67488756 20.24005698],[28.80061553 20.8040775 ],[28.91244726 21.36709817],[29.01054463 21.9285852 ],[29.09510991 22.48810305],[29.16637277 23.04530422],[29.22457929 23.59991912],[29.26998286 24.1517462 ],[29.30283666 24.70064263],[29.32338766 25.24651552],[29.33187191 25.78931394],[29.32851096 26.32902163],[29.31350912 26.86565046],[29.28705155 27.39923465],[29.24930302 27.92982575],[29.20040702 28.45748818],[29.1404854  28.98229551],[29.06963819 29.50432719],[28.98794369 30.02366586],[28.89545867 30.54039503],[28.79221865 31.0545972 ],[28.67823822 31.56635226],[28.55351141 32.07573621],[28.41801194 32.58282006],[28.27169351 33.08766899],[28.11448998 33.5903416 ],[27.94631543 34.0908893 ],[27.76706421 34.58935582],[27.57661078 35.08577672],[27.37480955 35.580179  ],[27.16149445 36.07258071],[26.93647851 36.56299053],[26.69955317 37.05140731],[26.45048755 37.5378197 ],[26.18902747 38.02220551],[25.91489434 38.5045312 ],[25.62778383 38.98475111],[25.32736439 39.46280668],[25.01327544 39.93862551],[24.68512548 40.41212019],[24.34248974 40.88318705],[23.98490768 41.35170456],[23.61188006 41.81753161],[23.22286574 42.28050534],[22.8172779  42.74043872],[22.39447999 43.19711762],[21.95378097 43.65029746],[21.49443009 44.09969922],[21.01561084 44.54500471],[20.51643429 44.98585109],[19.9959314  45.42182429],[19.45304438 45.85245129],[18.88661691 46.27719084],[18.29538299 46.69542251],[17.67818625 47.10628379],[17.03432729 47.50846637],[16.36350202 47.90032411],[15.66554926 48.28008636],[14.94038737 48.64592111],[14.18802339 48.99594153],[13.40856018 49.32820987],[12.60220325 49.64074123],[11.76926749 49.93150794],[10.91018403 50.19844454]
640,[25.  5.],[25.00125832  5.50166192],[25.00765471  6.00976605],[25.02334591  6.52838809],[25.05013778  7.0574523 ],[25.08854466  7.59492289],[25.13900937  8.13894919],[25.20188185  8.68795114],[25.27742419  9.24056415],[25.36582746  9.79561191],[25.46722753 10.35208537],[25.58171888 10.90912308],[25.7093667  11.46599318],[25.85021734 12.0220768 ],[26.00430737 12.57685303],[26.17167111 13.12988526],[26.35234713 13.68080883],[26.54638362 14.22932001],[26.75384297 14.77516605],[26.97162974 15.31945025],[27.19023739 15.86592697],[27.39987354 16.41800075],[27.59681054 16.97583619],[27.78048358 17.53802842],[27.95047325 18.10327194],[28.106519   18.67043271],[28.24848983 19.23851995],[28.37636084 19.80667693],[28.49019245 20.37417323],[28.59011167 20.94039551],[28.6762955  21.50483744],[28.74895649 22.06708922],[28.80833033 22.62682703],[28.8546655  23.18380264],[28.88821462 23.73783353],[28.90922748 24.28879352],[28.91794553 24.83660411],[28.91459751 25.38122654],[28.89939622 25.92265473],[28.8725361  26.46090884],[28.83419155 26.99602975],[28.78451582 27.52807411],[28.72364037 28.05711016],[28.65167449 28.58321408],[28.56870531 29.10646694],[28.47479785 29.62695204],[28.36999525 30.14475281],[28.2543191  30.65995095],[28.12776969 31.17262494],[27.99032632 31.68284878],[27.84194756 32.19069101],[27.68257144 32.6962138 ],[27.51211553 33.19947229],[27.33047697 33.70051396],[27.13753237 34.19937811],[26.93313761 34.69609538],[26.71712746 35.19068728],[26.48931513 35.68316576],[26.24949163 36.17353275],[25.99742496 36.66177963],[25.73285922 37.14788668],[25.45551341 37.63182246],[25.16508012 38.11354304],[24.86122402 38.59299118],[24.54358002 39.07009533],[24.21175131 39.54476845],[23.86530702 40.01690668],[23.50377961 40.48638773],[23.12666192 40.95306903],[22.73340381 41.41678556],[22.32340839 41.87734726],[21.89602777 42.33453606],[21.45055824 42.78810238],[20.98623485 43.23776095],[20.50222523 43.68318597],[19.9976227  44.12400535],[19.47143839 44.55979387],[18.92259232 44.99006516],[18.34990332 45.41426202],[17.75207754 45.83174498],[17.12800205 46.24158333],[16.47710639 46.64235508],[15.79916549 47.03234782],[15.09403626 47.40977175],[14.36165816 47.77277818],[13.60206154 48.11946484],[12.81537445 48.44787937],[12.00182949 48.75602325],[11.16177056 49.04185636],[10.29565967 49.30330209],[ 9.40408353 49.53825313],[ 8.48776007 49.74457784],[ 7.54754473 49.92012742],[ 6.58443649 50.06274359]
768,[25.  5.],[25.00126164  5.50232637],[25.00772063  6.01388119],[25.02372006  6.54083775],[25.05133402  7.083367  ],[25.09133697  7.63859387],[25.14440388  8.20384071],[25.21107334  8.77681564],[25.2917501   9.35553605],[25.38672745  9.93828967],[25.49620935 10.52360521],[25.6203304  11.11022494],[25.75917364 11.69707938],[25.91278612 12.28326393],[26.08119248 12.86801742],[26.26440645 13.45070271],[26.46244066 14.03078893],[26.67531483 14.60783563],[26.90306263 15.18147839],[27.14462017 15.75190554],[27.39430101 16.32146364],[27.64147097 16.89459628],[27.87735521 17.47419329],[28.09884225 18.05984615],[28.30528113 18.6498956 ],[28.496216   19.24282544],[28.67138548 19.83731246],[28.8306874 20.4322026],[28.97414952 21.02650249],[29.10190311 21.61937084],[29.21415923 22.21010775],[29.31118773 22.79814268],[29.393299   23.38302169],[29.46082854 23.96439447],[29.51412406 24.54200154],[29.55353491 25.11566192],[29.57940375 25.68526149],[29.59205991 26.25074232],[29.59181448 26.81209281],[29.57895661 27.36933897],[29.55375102 27.92253663],[29.5164363  28.47176462],[29.46722401 29.01711889],[29.40629818 29.55870746],[29.33381539 30.09664611],[29.24990498 30.63105481],[29.15466954 31.16205471],[29.04818551 31.68976564],[28.93050379 32.21430413],[28.80165041 32.73578173],[28.66162711 33.2543037 ],[28.51041193 33.76996793],[28.3479596  34.28286409],[28.17420196 34.79307294],[27.98904811 35.30066578],[27.79238458 35.80570393],[27.58407522 36.30823835],[27.36396101 36.80830922],[27.13185973 37.30594558],[26.88756538 37.8011649 ],[26.63084752 38.29397265],[26.36145035 38.78436176],[26.07909159 39.27231208],[25.78346122 39.75778962],[25.47421992 40.24074573],[25.15099728 40.72111618],[24.81338975 41.19881989],[24.46095828 41.67375766],[24.09322564 42.14581046],[23.70967339 42.61483755],[23.30973839 43.08067424],[22.89280892 43.54312917],[22.45822025 44.00198124],[22.00524965 44.45697587],[21.5331107 44.9078207],[21.04094696 45.35418039],[20.52782466 45.79567055],[19.99272454 46.23185057],[19.43453251 46.66221499],[18.8520291  47.08618327],[18.24396195 47.50303139],[17.60936996 47.9116778 ],[16.94779541 48.31059768],[16.25904951 48.69804101],[15.54301849 49.07219124],[14.79967456 49.43117473],[14.02908374 49.77306542],[13.23141271 50.09588846]
896,[25.  5.],[25.00125758  5.50151376],[25.00763581  6.00863823],[25.02322895  6.52459049],[25.04975018  7.04912347],[25.08762435  7.58051506],[25.13721421  8.11721214],[25.19880489  8.65788838],[25.27261     9.20139926],[25.35878615  9.74675929],[25.4574464  10.29312386],[25.5686719  10.83977255],[25.69252204 11.38609364],[25.82904319 11.93157007],[25.9782761  12.47576657],[26.1402623  13.01831814],[26.31504935 13.55891958],[26.50269537 14.09731614],[26.70327279 14.63329516],[26.91381359 15.16792337],[27.12517448 15.70477495],[27.3279359  16.24709013],[27.51851911 16.79503765],[27.69638815 17.34729733],[27.8611407  17.90264163],[28.01252117 18.46000385],[28.15039366 19.01845107],[28.27472054 19.57717519],[28.38554341 20.13548563],[28.48296595 20.69280066],[28.56713877 21.24863802],[28.63824612 21.80260521],[28.69649447 22.35438974],[28.74210299 22.9037496 ],[28.77529552 23.4505041 ],[28.79629407 23.99452529],[28.80531367 24.53572989],[28.80255823 25.07407211],[28.78821746 25.60953694],[28.76246456 26.14213435],[28.72545452 26.67189406],[28.67732298 27.19886098],[28.61818559 27.72309131],[28.54813754 28.24464908],[28.46725343 28.76360332],[28.37558731 29.28002557],[28.27317277 29.79398785],[28.16002315 30.30556087],[28.03613177 30.81481268],[27.9014721  31.32180737],[27.75599796 31.82660417],[27.59964361 32.32925655],[27.43232385 32.82981156],[27.2539339  33.32830918],[27.06434931 33.82478187],[26.86342571 34.31925398],[26.65099841 34.81174141],[26.42688192 35.30225105],[26.19086928 35.79078039],[25.94273134 36.27731695],[25.68221574 36.76183779],[25.40904583 37.24430881],[25.12291934 37.72468409],[24.82350691 38.20290503],[24.51045031 38.67889939],[24.18336052 39.15258013],[23.84181544 39.62384419],[23.48535739 40.09257085],[23.11349023 40.55862003],[22.72567613 41.02183013],[22.32133191 41.48201565],[21.89982494 41.93896427],[21.46046847 42.39243353],[21.00251642 42.84214688],[20.52515747 43.28778901],[20.02750833 43.72900043],[19.50860622 44.16537096],[18.96740028 44.59643211],[18.40274187 45.02164793],[17.81337354 45.44040415],[17.19812431 45.85186046],[16.55625271 46.2547454 ],[15.88742928 46.64743362],[15.19148749 47.02815958],[14.46833948 47.39509554],[13.71798547 47.74635856],[12.94052099 48.08001454],[12.13614369 48.39408191],[11.30516017 48.68653598],[10.44799269 48.95531391],[ 9.56518588 49.19832018],[ 8.65741325 49.41343282],[ 7.7254836  49.59851029],[ 6.7703471  49.75139895],[ 5.79310115 49.86994131],[ 4.79499588 49.95198491],[ 3.77743921 49.99539195],[ 2.74200148 49.99804962],[ 1.69041948 49.95788102],[ 0.62459994 49.87285693],[-0.45337779 49.74100809]
1024,[25.  5.],[25.00127187  5.50437156],[25.00783378  6.0220579 ],[25.02416889  6.55774012],[25.05256216  7.11136039],[25.09415105  7.68255747],[25.15012844  8.27091551],[25.22171292  8.87596108],[25.31005264  9.49656433],[25.41605079 10.13025786],[25.54034386 10.77387433],[25.68338978 11.42447578],[25.84550553 12.07954129],[26.02688929 12.73692097],[26.22764843 13.39478861],[26.44782663 14.05160109],[26.68742775 14.70606132],[26.94643645 15.35708417],[27.22483573 16.00376553],[27.51809745 16.64749245],[27.81254784 17.29405177],[28.09404269 17.94873328],[28.3570208  18.61159471],[28.60047134 19.28015836],[28.82369241 19.95211769],[29.02630964 20.62546144],[29.20821574 21.29843682],[29.36951986 21.96954018],[29.51050166 22.63750687],[29.6315698  23.30129624],[29.73322543 23.96007336],[29.81603062 24.61318874],[29.88058199 25.26015723],[29.92748907 25.9006368 ],[29.95735701 26.53440808],[29.97077325 27.161355  ],[29.96829741 27.78144702],[29.95045409 28.39472294],[29.91772798 29.00127663],[29.87056073 29.60124449],[29.80934943 30.19479455],[29.73444603 30.78211729],[29.64615771 31.36341785],[29.54474776 31.93890952],[29.43043681 32.50880847],[29.30340433 33.07332936],[29.16379022 33.63268189],[29.01169639 34.18706802],[28.84718822 34.73667978],[28.67029603 35.28169758],[28.4810162  35.82228889],[28.27931231 36.35860726],[28.06511586 36.89079146],[27.83832693 37.41896494],[27.59881451 37.94323527],[27.3464166  38.46369369],[27.0809401  38.98041468],[26.80216037 39.49345548],[26.50982058 40.00285555],[26.20363074 40.50863599],[25.88326647 41.01079875],[25.54836741 41.50932577],[25.19853534 42.00417779],[24.83333194 42.4952931 ],[24.45227614 42.98258585],[24.05484107 43.46594414],[23.64045049 43.94522764],[23.20847482 44.42026484],[22.75822643 44.89084967],[22.28895445 45.35673758],[21.79983869 45.81764078],[21.28998285 46.27322266],[20.75840675 46.72309104],[20.2040375  47.16679026],[19.62569941 47.60379159],[19.02210258 48.0334818 ],[18.39206147 48.45499932],[17.73485664 48.86702081],[17.05019079 49.26786221],[16.33792626 49.65570386],[15.59800914 50.02866408]
1152,[25.  5.],[25.00125835  5.50166765],[25.00763988  6.00903299],[25.02322448  6.52472616],[25.04969307  7.04818239],[25.0874361   7.57779976],[25.13678279  8.1121552 ],[25.19798978  8.65003107],[25.27124892  9.1903769 ],[25.35670103  9.73228889],[25.4544483 10.2749931],[25.56456505 10.81782986],[25.68710706 11.36023943],[25.82211958 11.90174894],[25.96964418 12.44196056],[26.12972448 12.9805407 ],[26.30241108 13.51721045],[26.48776563 14.05173686],[26.68586431 14.58392527],[26.89680077 15.11361236],[27.11767757 15.64195926],[27.33950876 16.17273434],[27.55300394 16.70935981],[27.75458828 17.25205808],[27.94367153 17.79949136],[28.11980083 18.35040847],[28.2826771  18.90371657],[28.43212743 19.45845452],[28.56808349 20.01378514],[28.69056217 20.56898874],[28.79964813 21.12345533],[28.89547803 21.67667574],[28.97822676 22.22823241],[29.0480955  22.77778994],[29.10530156 23.32508563],[29.15006991 23.86992047],[29.18262615 24.41215049],[29.20319096 24.95167865],[29.21197556 25.48844748],[29.20917833 26.0224323 ],[29.19498219 26.55363517],[29.16955271 27.08207953],[29.13303682 27.60780547],[29.08556194 28.13086563],[29.02723549 28.65132164],[28.95814469 29.1692411 ],[28.87835651 29.68469503],[28.78791779 30.19775562],[28.68685544 30.70849449],[28.57517665 31.21698114],[28.45286918 31.72328172],[28.31990153 32.22745793],[28.17622317 32.72956625],[28.0217646  33.22965714],[27.85643744 33.72777448],[27.68013433 34.22395505],[27.49272885 34.71822804],[27.29407518 35.21061469],[27.08400778 35.70112779],[26.86234085 36.18977136],[26.62886773 36.67654017],[26.38336007 37.16141928],[26.1255669 37.6443835],[25.85521355 38.12539684],[25.57200031 38.60441176],[25.275601  39.0813684],[24.9656612  39.55619366],[24.64179636 40.02880008],[24.3035896 40.4990846],[23.95058921 40.96692706],[23.58230581 41.43218846],[23.19820925 41.89470897],[22.79772499 42.3543055 ],[22.38023008 42.810769  ],[21.94504867 43.26386115],[21.49144682 43.71331057],[21.01862681 44.15880834],[20.52572056 44.60000271],[20.01178229 45.03649284],[19.47578014 45.46782145],[18.91658677 45.893466  ],[18.33296857 46.31282824],[17.72371798 46.72512685],[17.08798431 47.12918954],[16.42537114 47.52344884],[15.73569651 47.9061559 ],[15.01885451 48.27549761],[14.27482541 48.62960469],[13.50368316 48.96655593],[12.70560217 49.28438188],[11.88086412 49.58106897],[11.02986472 49.85456436],[10.15312039 50.10278129]
1280,[25.  5.],[25.00125865  5.50172735],[25.00766221  6.01022191],[25.02339075  6.52985819],[25.05028416  7.06060917],[25.08888965  7.60032475],[25.13967942  8.14704665],[25.20302721  8.69910292],[25.27921295  9.2550492 ],[25.36844046  9.81364002],[25.47085405 10.37380669],[25.58655312 10.93463666],[25.71560502 11.4953545 ],[25.85805615 12.05530448],[26.01394151 12.61393466],[26.18329279 13.17078249],[26.36614526 13.72546183],[26.56254349 14.27765123],[26.77254615 14.82708348],[26.99623014 15.37353626],[27.2304806  15.91825077],[27.46568937 16.46533855],[27.69192438 17.01853481],[27.90534947 17.57806359],[28.10531774 18.14243859],[28.29134071 18.71027062],[28.46310603 19.28034677],[28.62044571 19.85160199],[28.76331106 20.42311099],[28.8917501  20.99408135],[29.00588728 21.56384483],[29.1059051  22.13184747],[29.19202822 22.697639  ],[29.26450958 23.26086204],[29.32361881 23.8212413 ],[29.3696325  24.37857313],[29.40282631 24.93271555],[29.42346868 25.48357904],[29.43181588 26.03111794],[29.42810827 26.57532278],[29.41256757 27.11621334],[29.38539487 27.65383258],[29.34676937 28.18824125],[29.29684762 28.7195133 ],[29.23576312 29.24773189],[29.1636263  29.77298602],[29.08052461 30.29536767],[28.98652285 30.81496943],[28.8816635  31.33188254],[28.76596717 31.8461952 ],[28.63943295 32.3579913 ],[28.50203881 32.86734931],[28.35374194 33.37434136],[28.19447891 33.87903255],[28.0241659  34.38148029],[27.84269867 34.88173385],[27.64995253 35.37983388],[27.44578214 35.87581201],[27.23002115 36.36969043],[27.00248176 36.86148153],[26.76295407 37.3511875 ],[26.51120533 37.83879978],[26.24697896 38.32429862],[25.96999343 38.80765245],[25.67994093 39.28881713],[25.37648584 39.76773519],[25.05926295 40.24433481],[24.72787543 40.71852869],[24.38189254 41.19021273],[24.020847   41.65926441],[23.64423207 42.125541  ],[23.25149819 42.58887737],[22.8420492  43.04908345],[22.41523811 43.50594123],[21.97036232 43.95920132],[21.50665813 44.40857879],[21.02329472 44.85374831],[20.51936713 45.29433846],[19.99388849 45.72992493],[19.44578112 46.16002248],[18.87386645 46.58407537],[18.27685361 47.00144595],[17.65362588 47.41121004],[17.00360073 47.81195676],[16.3265454  48.20198056],[15.62231474 48.57949424],[14.89084581 48.94265144],[14.13216623 49.28955211],[13.34640111 49.61824604],[12.53377981 49.92673674],[11.6946428  50.21298598]
