10000,[1.17204173 0.74789315],[1.12359481 0.7781228 ],[1.06467604 0.82915286],[1.0000575  0.84645793],[0.93794316 0.8512059 ],[0.91287058 0.8640854 ],[0.88675084 0.87923906],[0.85761119 0.89701089],[0.82305979 0.91884422],[0.77502004 0.94775935],[0.70854467 0.97543709]
20000,[1.17204173 0.74789315],[1.12515606 0.70764655],[1.07382294 0.65859964],[1.02601504 0.61352466],[0.98120212 0.5667796 ],[0.93685968 0.5238956 ],[0.8926141  0.47866684],[0.86388076 0.45922063],[0.84905901 0.4281025 ],[0.83802261 0.42557342],[0.84089436 0.38871941]
30000,[1.17204173 0.74789315],[1.12621606 0.7781404 ],[1.07230447 0.86546022],[1.0179509  0.87745636],[0.98381497 0.95814648],[0.94466005 1.01368421],[0.94992392 1.04535455],[0.9494635  1.10220276],[0.92471453 1.17704494],[0.8804945  1.23626127],[0.83154153 1.2871792 ]
40000,[1.17204173 0.74789315],[1.13731092 0.80738565],[1.08106359 0.85837755],[1.02994443 0.90716005],[0.98970452 0.9570831 ],[0.96252029 1.01185943],[0.94478977 1.07735387],[0.91435585 1.14541664],[0.87067441 1.20695243],[0.82121323 1.25879353],[0.77079024 1.30949982]
50000,[1.17204173 0.74789315],[1.14819912 0.80209151],[1.08674937 0.85893942],[1.17442389 0.92219393],[1.11193609 0.97657881],[1.08868834 1.03235814],[1.02326177 1.09199947],[1.03182961 1.17589024],[0.96161717 1.23066435],[0.93776044 1.28234974],[0.86824206 1.334063  ]
60000,[1.17204173 0.74789315],[1.13338755 0.78396065],[1.11322349 0.87880916],[1.08224407 0.9978652 ],[1.03390185 1.09713534],[0.98265784 1.1716691 ],[0.93372176 1.22787945],[0.88219582 1.28006913],[0.83102211 1.33137677],[0.78082081 1.38219632],[0.73323756 1.43257203]
70000,[1.17204173 0.74789315],[1.12456381 0.78006032],[1.09359541 0.84614903],[1.08426924 0.92157674],[1.06566877 0.95772177],[1.0437222  0.96660445],[1.01468204 0.96423283],[0.97868435 0.95480477],[0.96839086 0.9544987 ],[0.96384829 0.95681568],[0.95883386 0.95499864]
80000,[1.17204173 0.74789315],[1.11621635 0.78192834],[1.07529093 0.8367668 ],[1.03839663 0.86935464],[1.02341179 0.89794274],[1.01744653 0.91719718],[1.0134897  0.92786168],[1.01014474 0.93354118],[1.0059909  0.93604592],[1.00029739 0.93539891],[0.99418784 0.93673586]
90000,[1.17204173 0.74789315],[1.1515372  0.77755127],[1.15466211 0.84685438],[1.15817303 0.91695193],[1.13340711 0.94637578],[1.10566801 0.96280982],[1.07416924 0.97279508],[1.03991594 0.98103479],[1.00535284 0.98388527],[0.97870405 0.97938687],[0.9606155  0.97309068]
100000,[1.17204173 0.74789315],[1.21159772 0.78273989],[1.24881602 0.84429061],[1.27536475 0.90064312],[1.29680902 0.95396655],[1.31521514 1.00601731],[1.33119348 1.05750197],[1.34492706 1.10868113],[1.35661389 1.15950468],[1.36622105 1.21017846],[1.37377827 1.26068864]
110000,[1.17204173 0.74789315],[1.19444408 0.77888959],[1.22665416 0.83175621],[1.24731764 0.88441982],[1.26120275 0.93576523],[1.27075756 0.98641428],[1.27668213 1.03669202],[1.27624935 1.0766691 ],[1.26633777 1.09855789],[1.25401273 1.11332947],[1.24132735 1.12328221]
120000,[1.17204173 0.74789315],[1.19959269 0.78085488],[1.23918515 0.83772635],[1.26886659 0.89191251],[1.29303767 0.94390528],[1.31461197 0.99495425],[1.32591405 1.03609678],[1.33093721 1.07041156],[1.33355288 1.10236768],[1.33456466 1.13288658],[1.33404844 1.16196938]
130000,[1.17204173 0.74789315],[1.20067159 0.75696834],[1.24253921 0.7833089 ],[1.27270941 0.81283643],[1.29791778 0.8467532 ],[1.33217271 0.87406421],[1.36617696 0.90059786],[1.4004515  0.92682474],[1.43504047 0.95266371],[1.46998348 0.97818558],[1.50528299 1.003389  ]
140000,[1.17204173 0.74789315],[1.1858168  0.77817726],[1.20751135 0.83226289],[1.23267496 0.88901612],[1.26312591 0.94402447],[1.2980504  0.99740341],[1.33645391 1.04963604],[1.3775242  1.10101863],[1.42062416 1.15170764],[1.46532006 1.20174451],[1.51104217 1.2511905 ]
150000,[1.17204173 0.74789315],[1.19803481 0.78022869],[1.23408921 0.84100603],[1.26307806 0.89827257],[1.29190653 0.95252645],[1.32258753 1.00440108],[1.35497973 1.05562162],[1.3890303  1.10665372],[1.42385161 1.15797577],[1.46001738 1.20913372],[1.49738317 1.26011181]
160000,[1.17204173 0.74789315],[1.21391238 0.78689349],[1.26235505 0.84996574],[1.30470184 0.90510712],[1.34606614 0.95678984],[1.38752509 1.00740507],[1.42934918 1.0576659 ],[1.47160598 1.10781201],[1.51430566 1.15792875]
170000,[1.17204173 0.74789315],[1.21763204 0.78848476],[1.27099843 0.85132961],[1.31829531 0.90623132],[1.36390754 0.95786564],[1.40905284 1.00846509],[1.45303634 1.05902703],[1.49804281 1.10913759]
180000,[1.17204173 0.74789315],[1.21915726 0.78125608],[1.27276246 0.84121384],[1.31709891 0.89602373],[1.35736408 0.94804117],[1.39499415 0.99907257],[1.43023405 1.04971636],[1.46273255 1.10029203],[1.49318124 1.15124103]
190000,[1.17204173 0.74789315],[1.22564122 0.78072265],[1.28411384 0.8414559 ],[1.33304412 0.89681351],[1.37757972 0.94963186],[1.41888441 1.00132046],[1.45635987 1.05254371],[1.48863845 1.10356226],[1.51552979 1.15469419]
200000,[1.17204173 0.74789315],[1.22727856 0.7798459 ],[1.28697663 0.83899544],[1.33726492 0.89507613],[1.38317616 0.94903173],[1.42536403 1.00181194],[1.46264913 1.05394634],[1.49258601 1.10565919]
210000,[1.17204173 0.74789315],[1.22484037 0.78041138],[1.28524823 0.83905176],[1.33669301 0.89374316],[1.38434523 0.94618935],[1.42963085 0.99759046],[1.47226213 1.04859398],[1.5111964  1.09947228]
220000,[1.17204173 0.74789315],[1.22505226 0.78068708],[1.28609745 0.83928847],[1.3393749  0.89277152],[1.38988897 0.94382281],[1.43969162 0.99364367],[1.48918213 1.04303962],[1.53864311 1.09297733]
230000,[1.17204173 0.74789315],[1.23172231 0.7804803 ],[1.29173543 0.83926562],[1.34146689 0.89368602],[1.38782149 0.94615639],[1.43036308 0.99781503],[1.46810133 1.04916398],[1.50478355 1.10070612]
240000,[1.17204173 0.74789315],[1.2283244  0.78921028],[1.28373528 0.8525517 ],[1.32808114 0.90630481],[1.3682428  0.95671327],[1.40225118 1.0060988 ],[1.43298307 1.05582727],[1.46327053 1.10586142],[1.49414758 1.1559736 ]
250000,[1.17204173 0.74789315],[1.23218822 0.78445377],[1.28937929 0.84718803],[1.33576207 0.90236591],[1.38005069 0.95400952],[1.42227208 1.00422922],[1.46158323 1.05390058],[1.49870248 1.10371508]
260000,[1.17204173 0.74789315],[1.23796372 0.79073795],[1.29024647 0.85458506],[1.33690175 0.90843784],[1.38192613 0.95875659],[1.42552023 1.00767526],[1.46708341 1.0561296 ],[1.50552067 1.10463052]
270000,[1.17204173 0.74789315],[1.23063837 0.79037183],[1.28746048 0.85172643],[1.33829977 0.90470259],[1.38771777 0.95398278],[1.43654579 1.00227759],[1.48503209 1.05052261],[1.53339869 1.09902263]
280000,[1.17204173 0.74789315],[1.22829769 0.78986591],[1.28474104 0.85051936],[1.33466252 0.90264807],[1.38310229 0.95201419],[1.4312084  1.00092698],[1.4793977  1.04998835],[1.5025338  1.08637581]
290000,[1.17204173 0.74789315],[1.2280635  0.78546171],[1.28589362 0.84543531],[1.335546   0.89723554],[1.38363822 0.94687976],[1.43165647 0.99628561],[1.47975826 1.04576074],[1.49319096 1.07610021]
